person_id,first_name,surname,normalized_name
1150,Christopherus,Marthynkowych,
1151,Christopherus,Orsych,
1152,Christopherus,Palffy,
1153,Christopherus,Praschoczy,
1154,Christophery,Batthyani,
1155,Christophor,,
1156,Christophor,Borothwa,
1157,Christophorus,,
1158,Christophorus,Bacchani,
1159,Christophorus,Batthyany,
1160,Christophorus,Becowych,
1161,Christophorus,Bedekowich,
1162,Christophorus,Bedekowych,
1163,Christophorus,Bedekowycz,
1164,Christophorus,Bedekoych,
1165,Christophorus,Berowych,
1166,Christophorus,Berowycz,
1167,Christophorus,Berzay,
1168,Christophorus,Berzey,
1169,Christophorus,Borothwa,
1170,Christophorus,Brada,
1171,Christophorus,Bradae,
1172,Christophorus,Byzthryczky,
1173,Christophorus,"Byztra, de",
1174,Christophorus,Byztryczey,
1175,Christophorus,Castellanffy,
1176,Christophorus,Costibol,
1177,Christophorus,Czwethych,
1178,Christophorus,Czwetych,
1179,Christophorus,Dwdich,
1180,Christophorus,Erdewgh,
1181,Christophorus,Ferkwlowczy,
1182,Christophorus,Ferkwlyoczy,
1183,Christophorus,Gruwbar,
1184,Christophorus,Grwbar,
1185,Christophorus,Hathesewych,
1186,Christophorus,Hodkewyth,
1187,Christophorus,Hodkowych,
1188,Christophorus,Hodkoych,
1189,Christophorus,Hothkowych,
1190,Christophorus,Kastellanffy,
1191,Christophorus,Kengel,
1192,Christophorus,Kengyel,
1193,Christophorus,Kerecheny,
1194,Christophorus,Kwnowych,
1195,Christophorus,Lasinger,
1196,Christophorus,Lausyger,
1197,Christophorus,Madaraz,
1198,Christophorus,Martynkoych,
1199,Christophorus,Megywrechey,
1200,Christophorus,Mernyawchych,
1201,Christophorus,Nemchych,
1202,Christophorus,Nemczycz,
1203,Christophorus,Orchych,
1204,Christophorus,Orssych,
1205,Christophorus,Orsych,
1206,Christophorus,Palffy,
1207,Christophorus,Palfy,
1208,Christophorus,Pallfy,
1209,Christophorus,Praschoczy,
1210,Christophorus,Praschowczy,
1211,Christophorus,Praschyoczy,
1212,Christophorus,Syberger,
1213,Christophorus,Syssynachky,
1214,Christophorus,"Syssyncz, de",
1215,Christophorus,Sysynachky,
1216,Christophorus,"Sysyncz, de",
1217,Christophorus,"Sysyncz, de*",
1218,Christophorus,Thompa,
1219,Christophorus,Vragoich,
1220,Christophorus,Wndnod (Wngnad*),
1221,Christophorus,Wngnad,
1222,Christophorus,Wngnod,
1223,Christophorus,Wragowych,
1224,Christophorus,Wragoych,
1225,Christophorus,Zabragy,
1226,"Christophorus, Emericus",Wrasych,
1227,"Christophorus, Melchior",Sysynzky (Sysynachky*),
1228,Chwlyoycza,,
1229,Chychyni,,
1230,Clara,,
1231,Clemens,Dyakoych,
1232,Clement,,
1233,Clement,Ispani,
1234,Clement,Sartoris,
1235,Clement,Span,
1236,Coloman,,
1237,Colomanus,,
1238,Colomanus,Zthobyczay,
1239,Conradus,Aisenport,
1240,Conradus,Aisenporth,
1241,Cosma,,
1242,Cosma,Korenzky,
1243,Cosme,Korenzky,
1244,Cristoff,Nemchych,
1245,Cristofor,Madaraz,
1246,Cristophorus,Hathesewych,
1247,Dancz,,
1248,Daniel,,
1249,David,,
1250,David,Saffarych,
1251,Davidis,,
1252,Davidus,,
1253,Demetrius,,
1254,Demetrius,Spani,
1255,Demetrius,Zenth Iwani,
1256,Detreh,,
1257,Detrici,,
1258,Detrici ?,,
1259,Detricus,,
1260,Detrych,,
1261,Dionisius,,
1262,Dionisius,Blasekowych,
1263,Dionisius,Blasius de Rakytowcz,
1264,Dionisius,Pogledich de Gwilowcz,
1265,"Dionisius, Johannes",Hasady,
1266,Ditricus,,
1267,Dominicus,,
1268,Dominicus,Boldekowych,
1269,Dora,,
1270,Dorka,,
1271,Dorotea,,
1272,Dorothea,,
1273,Dorothea,Capitanffy,
1274,Dorothea,Megywrechey,
1275,Dorothea,Mernyawchych,
1276,Dorothea,"Zelina, de",
1277,Dorothea,Zenth Iwany,
1278,Dorotheae,Mernyawchych,
1279,Dyanek,Magerych,
1280,Effemis,,
1281,Egidius,,
1282,Elena,,
1283,Elena,Francapanis,
1284,Elena,Krayachycza,
1285,Elena,Lawbrycza,
1286,Elena,Rosdy,
1287,Elenae,Benkowych,
1288,Elene,Bernardi,
1289,Elia,Horvath,
1290,Elias,,
1291,Elias,Bosnyak,
1292,Elias,Bosnyak de Bwsyncz,
1293,Elias,"Bwstrych, de",
1294,Emerici,Bradach,
1295,Emericus,,
1296,Emericus,Antholkowych,
1297,Emericus,Bradach,
1298,Emericus,Bradacz,
1299,Emericus,Chybryn,
1300,Emericus,Fanchy,
1301,Emericus,Harsady,
1302,Emericus,Hasadi,
1303,Emericus,Hasady,
1304,Emericus,Hashagy,
1305,Emericus,Hassadi,
1306,Emericus,Hassady,
1307,Emericus,"Hrwsowcz, de",
1308,Emericus,Isthwanfy,
1309,Emericus,Kerhen,
1310,Emericus,Korothnay,
1311,Emericus,Kos,
1312,Emericus,Mosnar,
1313,Emericus,Pepelych,
1314,Emericus,"Peren, de",
1315,Emericus,Popelich,
1316,Emericus,Rwny,
1317,Emericus,"Vinarcz, de",
1318,Emerik,,
1319,Fabian,,
1320,Fabiani,Skropylowych,
1321,Fabianus,,
1322,Fabianus,Pethrychkowych,
1323,Fabianus,Pethrychkoych,
1324,Fabianus,Petrychkowych,
1325,Fabianus,Poszennyak,
1326,Fabianus,Poszenyak,
1327,Fabianus,Pozenyak,
1328,Fabianus,Skrapylowych,
1329,Fabianus,Skropylowych,
1330,Fabianus,Skropyloych,
1331,"Fabianus, Anadreas",Tretynyak,
1332,Fabyan,,
1333,Farkas,,
1334,Feliciani,Sueher,
1335,Felicianus,Spychko,
1336,Felicianus,Zwhar,
1337,Ferdinandus,Herkfy,
1338,Filippi,,
1339,Foeliciani,Sucher,
1340,Foelicianus,Spychko,
1341,Francisci,Pezery,
1342,Franciscus,,
1343,Franciscus,Aythych,
1344,Franciscus,Aytych,
1345,Franciscus,"Bablyak, de",
1346,Franciscus,Banffy,
1347,Franciscus,Banfy,
1348,Franciscus,Batiany,
1349,Franciscus,Batthyany,
1350,Franciscus,Battyany,
1351,Franciscus,Begy,
1352,Franciscus,Bekowych,
1353,Franciscus,Berizlo,
1354,Franciscus,Beryzlo,
1355,Franciscus,Bochkay,
1356,Franciscus,Borothwa,
1357,Franciscus,Brodarych,
1358,Franciscus,Czwethnych,
1359,Franciscus,Dragach,
1360,Franciscus,Dragas,
1361,Franciscus,Erdewgh,
1362,Franciscus,Facher,
1363,Franciscus,Feyerwary,
1364,Franciscus,Franye,
1365,Franciscus,Gereczy,
1366,Franciscus,Gezthi,
1367,Franciscus,Gezthy,
1368,Franciscus,Gezti,
1369,Franciscus,Gezty,
1370,Franciscus,Goworkowych,
1371,Franciscus,Goworokoych,
1372,Franciscus,Gregoroczi,
1373,Franciscus,Greguroczy,
1374,Franciscus,Hassaghy,
1375,Franciscus,Hassagy,
1376,Franciscus,"Hathko, de",
1377,Franciscus,Herendych,
1378,Franciscus,Imprych,
1379,Franciscus,Isachych,
1380,Franciscus,Isthwanfy,
1381,Franciscus,"Kamenye, sub",
1382,Franciscus,Keccher,
1383,Franciscus,Kecczer,
1384,Franciscus,Kecher,
1385,Franciscus,Keczer,
1386,Franciscus,Komornyk,
1387,Franciscus,"Kozthanyowcz, de",
1388,Franciscus,Kwzther,
1389,Franciscus,Martynkoych,
1390,Franciscus,Mathkowych,
1391,Franciscus,Matthkouich,
1392,Franciscus,Matthkowych,
1393,Franciscus,Menyanchych,
1394,Franciscus,Mernawchych,
1395,Franciscus,Mernyawchich,
1396,Franciscus,Mernyawchych,
1397,Franciscus,More,
1398,Franciscus,Mykulich,
1399,Franciscus,Mykwlych,
1400,Franciscus,Myndczenthy,
1401,Franciscus,Nelepechy (familiaris domini bani),
1402,Franciscus,Nowak,
1403,Franciscus,Orehoczy,
1404,Franciscus,"Orthonowcz, de",
1405,Franciscus,Osthy,
1406,Franciscus,Pan,
1407,Franciscus,Peker,
1408,Franciscus,Pekry,
1409,Franciscus,Perhathych,
1410,Franciscus,Perhatich,
1411,Franciscus,Perhatth,
1412,Franciscus,Peszeri,
1413,Franciscus,Pethew,
1414,Franciscus,Pewkry,
1415,Franciscus,Pezery,
1416,Franciscus,Prodarych,
1417,Franciscus,Pwhakoczy,
1418,Franciscus,"Rawen, de",
1419,Franciscus,Regii,
1420,Franciscus,Sarkan,
1421,Franciscus,Sicula,
1422,Franciscus,Spissych,
1423,Franciscus,Spychych,
1424,Franciscus,Spyranchych,
1425,Franciscus,Spyryanchych,
1426,Franciscus,Spyssych,
1427,Franciscus,Spysych,
1428,Franciscus,Supanych,
1429,Franciscus,Tahi,
1430,Franciscus,Tahy,
1431,Franciscus,Thahy,
1432,Franciscus,Thompa,
1433,Franciscus,Thowka,
1434,Franciscus,Veres,
1435,Franciscus,Weres,
1436,Franciscus,Wytez,
1437,Franciscus,Wythez,
1438,Franciscus,Zaboky,
1439,Franciscus,Zalai,
1440,Franciscus,"Zemche, de",
1441,Franciscus,Zluny,
1442,Franciscus,"Zthobycza, de",
1443,Franciscus,Ztholnykowych,
1444,Franciscus,Ztolnykowych,
1445,Franciscus,Ztolnykoych,
1446,Franciscus,de Gezth,
1447,"Franciscus, Johannes",Gregorowczy,
1448,"Franciscus, Paulus",Isthwanfy,
1449,Francisi,Rawony,
1450,Franco,,
1451,Franiciscus,Pezery,
1452,Frusina,,
1453,Gabriel,,
1454,Gabriel,Drobak,
1455,Gabriel,Krysanych,
1456,Gabriel,Nerak,
1457,Gabriel,Oros,
1458,Gabriel,Orros,
1459,Gabriel,Petheo,
1460,Gabriel,Thuoroczy,
1461,Gabriel,Thuroczy,
1462,Gabriel,Thwroczi,
1463,Gabriel,Thwroczy,
1464,Gabriel,Turoczy,
1465,Gabriel,Ztrezoye,
1466,Gabriel,Ztryzoy,
1467,Gabriel,Ztryzoye,
1468,"Gabriel, Johannes",Tahy,
1469,Gabrielis,,
1470,Gabrielis,Hassagy,
1471,Gabrielis,Krysanych,
1472,Gabrielis,Orehowczy,
1473,Gabrielis,Orros,
1474,Gabrielis,Thwroczy,
1475,Gabrielis,Ztrezoye,
1476,Galius,,
1477,Gallus,,
1478,Gallus,Bexych,
1479,Gallus,Horwath,
1480,Gallus,Nagh,
1481,Garazda,,
1482,Gaspar,,
1483,Gaspar,Barthakowych,
1484,Gaspar,Barthakoych,
1485,Gaspar,Bobynacz,
1486,Gaspar,Borachky,
1487,Gaspar,Borothwa,
1488,Gaspar,Boynychych,
1489,Gaspar,Chasmensis,
1490,Gaspar,Czyrka,
1491,Gaspar,Dedkowych,
1492,Gaspar,Draskowytth,
1493,Gaspar,Drwskoczy,
1494,Gaspar,Farkassych,
1495,Gaspar,Fodroczy,
1496,Gaspar,Gotal,
1497,Gaspar,Gothal,
1498,Gaspar,Gottal,
1499,Gaspar,Gotthal,
1500,Gaspar,Guzych,
1501,Gaspar,Gwzych,
1502,Gaspar,Kasnar,
1503,Gaspar,Kysewich,
1504,Gaspar,Kyssewych,
1505,Gaspar,Mernyawchych,
1506,Gaspar,Modych,
1507,Gaspar,Mykwlych,
1508,Gaspar,Oblak,
1509,Gaspar,Olah,
1510,Gaspar,Orehoczy,
1511,Gaspar,Oskoczy,
1512,Gaspar,Oskowczy,
1513,Gaspar,Petrycheych,
1514,Gaspar,Rysewych,
1515,Gaspar,Safarych,
1516,Gaspar,Saffarych,
1517,Gaspar,Somgorych,
1518,Gaspar,Sygmundich,
1519,Gaspar,Syssynachky,
1520,Gaspar,Wragoych,
1521,Gaspar,Zaboky,
1522,Gaspar),,
1523,"Gaspar, Michael",Jambrekowych,
1524,Gasparus,,
1525,Gasparus,Alapy,
1526,Gasparus,Bartakowych,
1527,Gasparus,Barthkoych,
1528,Gasparus,Bobynacz,
1529,Gasparus,Borathky,
1530,Gasparus,Boynychych,
1531,Gasparus,Byzthrychky,
1532,Gasparus,Chasmensis,
1533,Gasparus,Clobwk,
1534,Gasparus,Czyrka,
1535,Gasparus,Dedkowych,
1536,Gasparus,Draskovich,
1537,Gasparus,Drobythel,
1538,Gasparus,Drwskoczy,
1539,Gasparus,Gotall,
1540,Gasparus,Gwzych,
1541,Gasparus,Gwzycz,
1542,Gasparus,Horsorwzky,
1543,Gasparus,Hwzar,
1544,Gasparus,Kasnar,
1545,Gasparus,Kermchych,
1546,Gasparus,Krysthal,
1547,Gasparus,Kyssewych,
1548,Gasparus,Lowynchych,
1549,Gasparus,Medossoczy,
1550,Gasparus,Mernyawchych,
1551,Gasparus,Modych,
1552,Gasparus,Mykwlych,
1553,Gasparus,Olah,
1554,Gasparus,Orehoczy,
1555,Gasparus,Oskoczy,
1556,Gasparus,Prenar,
1557,Gasparus,"Prezechnafew, de",
1558,Gasparus,Saffarych,
1559,Gasparus,Songorych,
1560,Gasparus,Spanich,
1561,Gasparus,Spanych,
1562,Gasparus,Thassolczy,
1563,Gasparus,Vythez,
1564,Gasparus,Wragowych,
1565,Gasparus,Wytez,
1566,Gasparus,Zaboky,
1567,Gasparus,Zgwrych,
1568,Georgius,,
1569,Georgius,Ablancz,
1570,Georgius,Ablancza,
1571,Georgius,Ablancza de Mendzenth,
1572,Georgius,Apalenych,
1573,Georgius,Aranyassy,
1574,Georgius,Arbanaz,
1575,Georgius,Aurifabri,
1576,Georgius,Baldakowych,
1577,Georgius,Banry,
1578,Georgius,Barbarych,
1579,Georgius,Barberych,
1580,Georgius,Bary,
1581,Georgius,Bathor,
1582,Georgius,"Bathor, de",
1583,Georgius,Bathori,
1584,Georgius,Bathory,
1585,Georgius,Bathory G.,
1586,Georgius,Baxay,
1587,Georgius,Bekovych,
1588,Georgius,Bekowych,
1589,Georgius,Bekoych,
1590,Georgius,Belawarczy,
1591,Georgius,Belowarczy,
1592,Georgius,Benkowych,
1593,Georgius,Benkoych,
1594,Georgius,Beryzlawych,
1595,Georgius,Boboychych,
1596,Georgius,Bochkay,
1597,Georgius,Bogach,
1598,Georgius,Bonthusowczy,
1599,Georgius,Boros,
1600,Georgius,Borothwa,
1601,Georgius,Boruthua,
1602,Georgius,Boruthwa,
1603,Georgius,Bosyak,
1604,Georgius,Bradach,
1605,Georgius,Brumani,
1606,Georgius,Brumanni,
1607,Georgius,Budachky,
1608,Georgius,Bussey,
1609,Georgius,Bwdachky,
1610,Georgius,Byssey,
1611,Georgius,Capithanfyw,
1612,Georgius,Castellan,
1613,Georgius,Castellan de Bykzad,
1614,Georgius,Castellanffy,
1615,Georgius,Castellanffy de Bigzad,
1616,Georgius,Castellanffyw,
1617,Georgius,Castellanfy,
1618,Georgius,Castellanfyw,
1619,Georgius,Castellani,
1620,Georgius,Chapalowczy,
1621,Georgius,Chapez,
1622,Georgius,Chastellanfy,
1623,Georgius,Chygan,
1624,Georgius,Chyrka,
1625,Georgius,Cwffy,
1626,Georgius,Cycynai,
1627,Georgius,Cygan,
1628,Georgius,Czeboczy,
1629,Georgius,Czebouechky,
1630,Georgius,Czebowechky,
1631,Georgius,Czyrka,
1632,Georgius,Dobychak,
1633,Georgius,Dolanzky,
1634,Georgius,Dolyanzky,
1635,Georgius,Draskowych,
1636,Georgius,Drašković*,
1637,Georgius,Dwbychak,
1638,Georgius,Dwornychych,
1639,Georgius,Dyacowechky,
1640,Georgius,Dyakoy,
1641,Georgius,Dyakoych,
1642,Georgius,Dyhanowych,
1643,Georgius,"Erwencze, de",
1644,Georgius,Fachar,
1645,Georgius,Fachyar,
1646,Georgius,Farkasych,
1647,Georgius,Farkossych ad Stenysnyak,
1648,Georgius,Fathwrin,
1649,Georgius,Fodoroczy,
1650,Georgius,Franczekoych,
1651,Georgius,Fwmych,
1652,Georgius,Fyksarych,
1653,Georgius,Fynthych,
1654,Georgius,Fynthycz,
1655,Georgius,Fyntych,
1656,Georgius,Gerdasycz,
1657,Georgius,Gerdosych,
1658,Georgius,Gholecz,
1659,Georgius,Glagolytha,
1660,Georgius,Glawach,
1661,Georgius,Glawach Skarycza,
1662,Georgius,"Globochecz, de",
1663,Georgius,Gordezycz,
1664,Georgius,"Graberyancz, de",
1665,Georgius,Gradeczy de Sabnycza Zenth Iwan,
1666,Georgius,Gregith,
1667,Georgius,Grekoich,
1668,Georgius,Grexych,
1669,Georgius,Grof,
1670,Georgius,Gubascozy,
1671,Georgius,Guzarich,
1672,Georgius,Gwbassoczy,
1673,Georgius,Gwzych,
1674,Georgius,Gywrekoych,
1675,Georgius,Hambarych,
1676,Georgius,Herkffy,
1677,Georgius,Herkfy,
1678,Georgius,Herkowych,
1679,Georgius,Herkoych,
1680,Georgius,Homzky,
1681,Georgius,Horvath,
1682,Georgius,Horwath,
1683,Georgius,Hrelacz,
1684,Georgius,Hrussoczy,
1685,Georgius,Hwzarczy,
1686,Georgius,Isachych,
1687,Georgius,Ispani,
1688,Georgius,Iwanuschych,
1689,Georgius,Iwanustheich de Sabnycza Zenth Iwan,
1690,Georgius,Jambrekovich,
1691,Georgius,Jambrekowych,
1692,Georgius,Jambrekoych,
1693,Georgius,Janbrekowych,
1694,Georgius,Jankowych,
1695,Georgius,Kalmanych,
1696,Georgius,"Kalyn, de",
1697,Georgius,Kanysa,
1698,Georgius,"Kanysa, de",
1699,Georgius,"Kanyssa, de",
1700,Georgius,Kanyssay,
1701,Georgius,Kaychych,
1702,Georgius,Kerechen,
1703,Georgius,Kerekes,
1704,Georgius,Kerhen,
1705,Georgius,Kermchych,
1706,Georgius,Kersar,
1707,Georgius,Kerzthol,
1708,Georgius,Kesser,
1709,Georgius,Konzky,
1710,Georgius,Kooz,
1711,Georgius,Korenyaki,
1712,Georgius,Korenyaky,
1713,Georgius,"Koruska, de",
1714,Georgius,Kos,
1715,Georgius,Koz,
1716,Georgius,Krayachych,
1717,Georgius,Krayssych,
1718,Georgius,Kraysych,
1719,Georgius,Kwskoczy,
1720,Georgius,Kwzol,
1721,Georgius,Labas,
1722,Georgius,Laczkowich,
1723,Georgius,Laczkowych,
1724,Georgius,Ladomer,
1725,Georgius,Lenardych,
1726,Georgius,Madaraz,
1727,Georgius,Magdalenych,
1728,Georgius,Markowych,
1729,Georgius,Martinkoych,
1730,Georgius,Medosewecz,
1731,Georgius,Medossewacz,
1732,Georgius,Medossewcz,
1733,Georgius,Medossewecz,
1734,Georgius,Mehanowych,
1735,Georgius,Mendzenthy,
1736,Georgius,Mernyawchych,
1737,Georgius,Merzyni,
1738,Georgius,Michaelych,
1739,Georgius,Mihanowich,
1740,Georgius,Mihanowych,
1741,Georgius,Mihanowycz,
1742,Georgius,Mikulasych,
1743,Georgius,Mikwlasych,
1744,Georgius,Mindzenthy,
1745,Georgius,Mlynchych,
1746,Georgius,More,
1747,Georgius,Muksych,
1748,Georgius,Mychanowych,
1749,Georgius,Mychanoyych,
1750,Georgius,Myclas,
1751,Georgius,Myhanovych,
1752,Georgius,Myhanowych,
1753,Georgius,Myhanoych,
1754,Georgius,Mykssych,
1755,Georgius,Myksych,
1756,Georgius,Mykulas,
1757,Georgius,Mykulych,
1758,Georgius,Mykwlassych,
1759,Georgius,Mykwlasych,
1760,Georgius,Mykwlazych,
1761,Georgius,Mykwlych,
1762,Georgius,Mykwlyth,
1763,Georgius,Myndczenthy,
1764,Georgius,Myndthenthy,
1765,Georgius,"Myndzenth, de",
1766,Georgius,Myndzenthy,
1767,Georgius,Myndzentthy,
1768,Georgius,Myndzenty,
1769,Georgius,Myslenowych,
1770,Georgius,Myslyenowych,
1771,Georgius,Myxych,
1772,Georgius,Nagh,
1773,Georgius,Nemchych,
1774,Georgius,"Orehovcz, de",
1775,Georgius,Orgowan,
1776,Georgius,Palffy,
1777,Georgius,Palycza,
1778,Georgius,Pasa,
1779,Georgius,Pascha,
1780,Georgius,Paska,
1781,Georgius,Pathaky,
1782,Georgius,Pazka,
1783,Georgius,Pechy,
1784,Georgius,Perhant,
1785,Georgius,"Pesthenye, de",
1786,Georgius,Polychanyn,
1787,Georgius,Popowych,
1788,Georgius,Porkolab,
1789,Georgius,Praschoczy,
1790,Georgius,"Prasthyowcz, de",
1791,Georgius,Prazecz,
1792,Georgius,Prenar,
1793,Georgius,Prennar,
1794,Georgius,Puczych,
1795,Georgius,Punek,
1796,Georgius,Pwchych,
1797,Georgius,Pwczych,
1798,Georgius,Pwnek,
1799,Georgius,Rachych,
1800,Georgius,Radovich,
1801,Georgius,Radowych,
1802,Georgius,Raskay,
1803,Georgius,Repych,
1804,Georgius,Safarich,
1805,Georgius,Safarych,
1806,Georgius,Saffar,
1807,Georgius,Saffarych,
1808,Georgius,Saffranych,
1809,Georgius,Sapharych,
1810,Georgius,Saronych,
1811,Georgius,Sartor,
1812,Georgius,Sartoris,
1813,Georgius,Sasthych,
1814,Georgius,Schapecz,
1815,Georgius,"Schitaryewo, de",
1816,Georgius,Sebastianych,
1817,Georgius,Sebastyanych,
1818,Georgius,Sebetyanych,
1819,Georgius,Semoczy,
1820,Georgius,Semowczy,
1821,Georgius,Semozcy,
1822,Georgius,Simon,
1823,Georgius,Simonffy,
1824,Georgius,Simonfy,
1825,Georgius,Skarycza,
1826,Georgius,Smekych,
1827,Georgius,Sphan,
1828,Georgius,Spiranchych,
1829,Georgius,Spychko,
1830,Georgius,Spychkonis,
1831,Georgius,Spyranchych,
1832,Georgius,Spyrancz,
1833,Georgius,Spyryanchych,
1834,Georgius,Sthressemlyey,
1835,Georgius,Strassemlyey,
1836,Georgius,Strychko,
1837,Georgius,Suffa,
1838,Georgius,Supanych,
1839,Georgius,Suppan,
1840,Georgius,Suppanych,
1841,Georgius,Swasthych,
1842,Georgius,Swazthwych,
1843,Georgius,Swazthych,
1844,Georgius,Swaztowych,
1845,Georgius,Swnych,
1846,Georgius,Swpanych,
1847,Georgius,Swpanych*,
1848,Georgius,Swppanych,
1849,Georgius,Swsichych,
1850,Georgius,Symonffy,
1851,Georgius,Symonfy,
1852,Georgius,Symwnowych,
1853,Georgius,Tergowchych,
1854,Georgius,Therbych,
1855,Georgius,Therek,
1856,Georgius,Thomasowych,
1857,Georgius,Thomaszowych,
1858,Georgius,Thwrchych,
1859,Georgius,Tomazowych,
1860,Georgius,"Vwnthwsowcz, de (Bonthwsowcz*)",
1861,Georgius,Was,
1862,Georgius,Wgrynonych,
1863,Georgius,Wogrynowych,
1864,Georgius,Worlanchych,
1865,Georgius,Woyffy,
1866,Georgius,Woykffy,
1867,Georgius,Wragoych,
1868,Georgius,Wzak,
1869,Georgius,Wzdar,
1870,Georgius,Zaboky,
1871,Georgius,Zalathnoky,
1872,Georgius,Zalay,
1873,Georgius,Zamowoyzka,
1874,Georgius,Zapchych,
1875,Georgius,Zapshych,
1876,Georgius,Zekel,
1877,Georgius,Zekyra,
1878,Georgius,"Zemche, de",
1879,Georgius,Zerechen,
1880,Georgius,Zgwrych,
1881,Georgius,Zlawkoych,
1882,Georgius,Zmolkowych,
1883,Georgius,Zmolkoych,
1884,Georgius,Zowynowych,
1885,Georgius,Ztepanych,
1886,Georgius,Ztephanych,
1887,Georgius,Zthobyczay,
1888,Georgius,Zthryczkowych,
1889,Georgius,Zthubiczay,
1890,Georgius,Zthwbyczay,
1891,Georgius,Zthwbyczay de Prezeka,
1892,Georgius,Zthynoych,
1893,Georgius,Ztobyczay,
1894,Georgius,Ztrychkoych,
1895,Georgius,Zykrowych,
1896,Georgius,Zylich,
1897,Georgius alterius,,
1898,"Georgius, Benedictus",Myxych,
1899,"Georgius, Caspar, Blaisus, Sebastianus",Sebastyanych,
1900,"Georgius, Gregorius, Thomas, Paulus, Andreas",Zawersky aliter Kozly,
1901,"Georgius, Jacobus",Czeboczy,
1902,"Georgius, Johannes",Fachar,
1903,"Georgius, Johannes",Nenadych,
1904,"Georgius, Johannes",Swppanych,
1905,"Georgius, Martinus, Petrus",Belyewych,
1906,"Georgius, Mathias",Fodoroczy,
1907,"Georgius, Michael",Pepelych,
1908,"Georgius, Michael","Schytharyewo, de",
1909,"Georgius, Michael",Ztepanych,
1910,"Georgius, Moises",Homzky,
1911,"Georgius, Stephanus",Wgrynowych,
1912,Georgy,Homzky,
1913,Georius,Wythez,
1914,Gergurus,,
1915,Ghothal,,
1916,Gregorius,,
1917,Gregorius,Baldakowych,
1918,Gregorius,Barbelich,
1919,Gregorius,Barber,
1920,Gregorius,Barilouych,
1921,Gregorius,Bary,
1922,Gregorius,Barylowych,
1923,Gregorius,Bosak,
1924,Gregorius,Bosyak,
1925,Gregorius,Bradach,
1926,Gregorius,Bradacz,
1927,Gregorius,Bradacz*,
1928,Gregorius,Bwzyakowych,
1929,Gregorius,Casprynych,
1930,Gregorius,Castellanffy,
1931,Gregorius,Chwnchych,
1932,Gregorius,Chwnthych,
1933,Gregorius,"Cowppa, de",
1934,Gregorius,Cristal,
1935,Gregorius,"Czemerye, de",
1936,Gregorius,Czwethko,
1937,Gregorius,Dyhanowych,
1938,Gregorius,Fagnen,
1939,Gregorius,Gasparynych,
1940,Gregorius,Gregoryanczy,
1941,Gregorius,Gwbasoczy,
1942,Gregorius,Gywrekowych,
1943,Gregorius,Gywrekoych,
1944,Gregorius,Horwath,
1945,Gregorius,Hungarus de Wyzoka,
1946,Gregorius,Labohar,
1947,Gregorius,Laboher,
1948,Gregorius,Laczkowych,
1949,Gregorius,Laczkoych,
1950,Gregorius,Ladomer,
1951,Gregorius,Lyzychych,
1952,Gregorius,Markfy,
1953,Gregorius,Medossewacz,
1954,Gregorius,Mihanowych,
1955,Gregorius,Mlynchych,
1956,Gregorius,Myndsenthy,
1957,Gregorius,Myndzenthi,
1958,Gregorius,Myndzenthy,
1959,Gregorius,Myndzenty,
1960,Gregorius,Myndzethy,
1961,Gregorius,Nasmanych,
1962,Gregorius,Nemchych,
1963,Gregorius,Nenadych,
1964,Gregorius,Palfy,
1965,Gregorius,Pawliskyn,
1966,Gregorius,Pawlowych,
1967,Gregorius,Pawlychkyn,
1968,Gregorius,Pawlynowych,
1969,Gregorius,Pepelich de Lokawcz,
1970,Gregorius,Pepelych,
1971,Gregorius,Puchycz,
1972,Gregorius,Pwnek,
1973,Gregorius,Saronych,
1974,Gregorius,Sartor,
1975,Gregorius,Swgnethych,
1976,Gregorius,Swgnetych,
1977,Gregorius,Swkchych,
1978,Gregorius,Thoplyczay,
1979,Gregorius,Werroczy,
