place_id,historical_name,county_id,modern_place,modern_uncertain
1949,Marthynzkawez,4,MARTINSKA VES,
1950,Marthynzky,2,,
1951,Martin Dol,2,MARTINKI,1
1952,Martincz,2,MARTINEC (OREHOVIČKI),
1953,Martindol,2,MARTINKI,1
1954,Martindoll,2,MARTINKI,1
1955,Martinowcz,3,,
1956,Martinuszkawez,4,MARTINSKA VES,
1957,Martinzka Wez,4,MARTINSKA VES,
1958,Martinzkawesz,4,MARTINSKA VES,
1959,Martinzkawez,4,MARTINSKA VES,
1960,Martynancz,2,MARTIANEC,
1961,Martyncz,2,MARTINEC (OREHOVIČKI),
1962,"Martyncz, Gubaszewo",2,"MARTINEC, GUBAŠEVO",
1963,Martyndol,2,MARTINKI,1
1964,Martynoucz,3,,
1965,Martynyancz,2,MARTIANEC,
1966,"Martynyancz, Kochycze, Nowaky, Werbanowcz",2,MARTIANEC,
1967,Martynzka Wez,4,MARTINSKA VES,
1968,Martynzka Wyez,4,MARTINSKA VES,
1969,Martynzkawez,4,MARTINSKA VES,
1970,Maryancz,1,,
1971,Maryasovcz,2,,
1972,Maryassoucz,2,MARUŠEVEC,
1973,Maryassowcz,2,MARUŠEVEC,
1974,"Maryassowcz, Krysowlyan",2,"MARUŠEVEC, KRIŽOVLJAN",
1975,Marygodowcz,2,MARIGUTIĆ,
1976,Marygolthowcz,2,MARIGUTIĆ,
1977,Maryncz,4,,1
1978,Mathewsowcz,1,,
1979,"Mathewsowcz, Zerdahel",1,,
1980,Mathwch,1,,
1981,"Mathwsowcz, Marthynowcz",1,,
1982,Maycowcz,1,,
1983,Maykowcz,1,,
1984,Mechenycze,1,,
1985,Medue,4,MEDVEDGRAD,
1986,Medvevara,4,MEDVEDGRAD,
1987,Medvewar,4,MEDVEDGRAD,
1988,Medwe,4,MEDVEDGRAD,
1989,Medwe-bona castri,4,MEDVEDGRAD,
1990,Medwe-castrum (bona),4,MEDVEDGRAD,
1991,Medwe-pertinentie ad castrum,4,MEDVEDGRAD,
1992,Medwedwar,4,MEDVEDGRAD,
1993,Medwedwara cum pertinentiis,4,MEDVEDGRAD,
1994,Medwewar,4,MEDVEDGRAD,
1995,"Medwewar,Sczezhwpnycze, Zlanowch-cum pertinentiis",4,MEDVEDGRAD,
1996,Medwewara,4,MEDVEDGRAD,
1997,Megereche,1,,
1998,Megereche cum provincia,1,,
1999,Megerlak,1,,
2000,Meglech,1,,
2001,Meglich,1,,
2002,Megwrechya,1,,
2003,Megwrechye,1,,
2004,Megwrechye-oppidum,1,,
2005,Megye,1,MEĐA,
2006,Megyerechye,1,,
2007,Megyerlok,1,,
2008,Megyrechya,1,,
2009,Megywreche,1,,
2010,Megywrechye,1,,
2011,Mekchenycze,1,,
2012,Mellesowcz,1,,
2013,"Mellesowcz, Palychna",1,,
2014,Mellessowcz,1,,
2015,Melnesowcz,1,,
2016,Mendzent,3,,
2017,Mendzenth,1,,
2018,Mendzenth,3,,
2019,Meryna,4,MERENJE,
2020,Merynnya,4,MERENJE,
2021,Mihalowcz,1,MIHOLJEC,
2022,Miholya,4,MIHOLJEC,
2023,Miholya-prioratus Auranae,4,MIHOLJEC,
2024,Mikchewcz,4,MIČEVEC,
2025,Mikechincz,1,MIČEVEC,
2026,Miketincz,1,,
2027,Mikwlych,4,MIKULIĆ,
2028,Mikwlychy sub Medwe,4,MIKULIĆ,
2029,Milethyncz,1,,
2030,Mindzenth,1,,
2031,Mirina,4,,
2032,Mirynna,4,,
2033,Mislenincz,1,,
2034,Mlaka,1,MLAKA,
2035,Mlaka,4,MLAKA,
2036,"Mlaka, Lochylnycza",4,"MLAKA, LUČELNICA",
2037,"Mlaka, Lochynycha",4,"MLAKA, LUČELNICA",
2038,"Mlaka, Nowaky, Zenth Gergh",4,"MLAKA, NOVAKI, ŠIŠLJAVIĆ",
2039,"Mlaka, Syslyanoychi",4,"MLAKA, ŠIŠLJAVIĆ",
2040,"Mlaka, Sysslyawychy",4,"MLAKA, ŠIŠLJAVIĆ",
2041,Mnochowcz,1,,
2042,Mochila,1,,
2043,Mochrycha,1,,
2044,Mochw,1,,
2045,Mochyla,1,,
2046,Mochylo,1,,
2047,Modrowcz,1,,
2048,Moghoyna-de Kaproncza,1,,
2049,Mogowina ad Kaproncza,1,,
2050,Mogoyna,1,,
2051,Mokrycza,1,,
2052,Molwe ad Zenth Gergwara,1,,
2053,Molwycza,4,MOLVICE,
2054,Molwycze,4,MOLVICE,
2055,Molwycze ad Okych,4,MOLVICE,
2056,Molwycze-judicatus ad castrum Okych,4,MOLVICE,
2057,Molywa,1,,
2058,Molywycza,4,MOLVICE,
2059,Monchewcz,1,,
2060,Monchowcz,1,,
2061,Monozlo,1,,
2062,Monozlo cum pertinentiis,1,,
2063,Monozlo-cum pertinentiis,1,,
2064,Monozlo-cum pertinentiss,1,,
2065,Monozlo-in pertinentiis,1,,
2066,Morawcz,1,,
2067,Morawecz,1,,
2068,Mosyna,1,,
2069,Mosynya,1,,
2070,"Mosynya, Meglecz",1,,
2071,Moykowcz,4,MAJKOVEC,
2072,"Mraczlin, Korylowcz",4,"MRACLIN, KURILOVEC",
2073,Mraczlyn,4,MRACLIN,
2074,"Mraczlyn, Korylowcz",4,"MRACLIN, KURILOVEC",
2075,Mwsyna,1,,
2076,"Myhalaowcz, Lypowcz",1,,
2077,Myhalencz,1,,
2078,Myhalewcz,1,,
2079,Myhalewcz*,1,,
2080,Myhalowcz,1,,
2081,"Myhalyownicza, Lypowcz",1,,
2082,Myhawlancz-ad Galgoncza,1,,
2083,Myhola,4,,1
2084,Myholancz,1,,
2085,Myholcz,1,MIHOLEC,
2086,"Myholcz oppidum, Fodorocz",1,"MIHOLEC, FODOROVEC",
2087,"Myholcz, Fodrowcz",1,"MIHOLEC, FODOROVEC",
2088,Myholczi,1,MIHOLEC,
2089,Myholnya,4,,
2090,Myholya,4,,1
2091,Myholyancz,1,MIHOLEC,
2092,Myhowlancz-ad Galgoncza,1,MIHOLEC,
2093,Mykchecz-cum pertinentiis,4,MIČEVEC,
2094,Mykchowcz cum pertinentiis,4,MIČEVEC,
2095,Mykethincz,1,,
2096,Mykethyncz,1,,
2097,Myketyncz,1,,
2098,Mykolych,4,,
2099,Mykolychy,4,,
2100,Mykoucz,1,MIKOVEC,
2101,Mykowcz,1,MIKOVEC,
2102,Mykowcz,4,MIKOVEC,
2103,Mykusewcz,1,,
2104,Mykwlch,4,MIKULIĆI,
2105,Mykwlich,4,MIKULIĆI,
2106,Mykwlwch,4,MIKULIĆI,
2107,Mykwlych,4,MIKULIĆI,
2108,Mykwlychy,4,MIKULIĆI,
2109,Mylethincz,1,,
2110,Mylethynch,1,,
2111,"Mylethynch, Kamarcha",1,,
2112,Mylethyncz,1,,
2113,"Mylethyncz, Camarcha",1,,
2114,Myndchenth,1,,
2115,Myndczenth,3,,
2116,Myndczenth cum pertinentiis,3,,
2117,Myndczenth-cum pertinentiis,3,,
2118,Myndzeenth,1,,
2119,Myndzenth,1,,
2120,Myndzenth,3,,
2121,Myndzenth,4,,
2122,Myndzenth-ad Racham,1,,
2123,Mynthzenth,1,,
2124,Mynzenth,1,,
2125,Myrenye,4,MERENJE,
2126,Myrkocz,2,MIRKOVEC,
2127,Myrkoucz,2,MIRKOVEC,
2128,Myrkowcz,2,MIRKOVEC,
2129,"Myrkowcz, Beleyczy",2,MIRKOVEC,
2130,"Myrkowcz, Brezowa",2,"MIRKOVEC, BREZOVA",
2131,Myryna,4,"MIRKOVEC, BREZOVA",
2132,Myryne,4,MERENJE,
2133,Myrynne,4,MERENJE,
2134,Myrynnye,4,MERENJE,
2135,Myrynye,4,MERENJE,
2136,Myrynye (Zomzed-castrum),4,MERENJE,
2137,Myslenynch,1,,
2138,Nag Gara,4,,
2139,Nag Tapalowcz,3,,
2140,Nagh Gara,4,,
2141,Nagh Kemlek,1,KALNIK,
2142,"Nagh Kemlek, Brezowecz",1,KALNIK,
2143,"Nagh Kemlek, Gregwrowcz",1,KALNIK,
2144,"Nagh Kemlek, sub",1,KALNIK,
2145,Nagh Mlaka,4,VELIKA MLAKA,
2146,Nagh Tabor,2,VELIKI TABOR,
2147,Nagh Thabor,2,VELIKI TABOR,
2148,Nagh Thapalocz,3,,
2149,Nagh Thopalocz,3,,
2150,Naghfalw,1,,
2151,Naghkemlek,1,KALNIK,
2152,"Naghkemlek, Brezowycza",1,KALNIK,
2153,"Naghkemlek, sub",1,KALNIK,
2154,Naghmlaka,4,VELIKA MLAKA,
2155,Naghthapaloch,3,,
2156,"Naghy Kemlek, Brezowycza, Gregwrowcz",1,"KALNIK, , GREGUROVEC",1
2157,NaghyMlaka,4,VELIKA MLAKA,
2158,Nagkemlek,1,KALNIK,
2159,Nagy Thabor,2,VELIKI TABOR,
2160,Nagykemlek,1,KALNIK,
2161,Nagymlaka,4,VELIKA MLAKA,
2162,Nagythabor,2,VELIKI TABOR,
2163,Narth,1,,
2164,Nasenyna,2,,1
2165,Naseuyna,2,,1
2166,Nassenya,2,,1
2167,Nassenyna,2,,1
2168,"Nedelancz, Gayancz",2,"NEDELJANEC, GOJANEC",
2169,"Nedelyancz, Gayancz",2,"NEDELJANEC, GOJANEC",
2170,Nepesa,4,NESPEŠ,
2171,Nesethyno,1,,
2172,Nethech,1,,
2173,Nethecz,1,,
2174,Nezethyno,1,,
2175,Neznan,1,,
2176,Neznanheg,1,,
2177,Neznanhege,1,,
2178,Neznanhegh,1,,
2179,Nezpesa,4,NESPEŠ,
2180,Nezpessa,4,NESPEŠ,
2181,Nezpest,4,NESPEŠ,
2182,Nezpesya,4,NESPEŠ,
2183,Nobiles unius sessionis,4,,
2184,Nofkowcz,1,,
2185,"Nouigrad, Zdenchecz",4,"NOVIGRAD,",1
2186,"Nouigrad, Zdenchecz, Jezero, Martinzkawez",4,"NOVIGRAD, , MARTINSKA VES",1
2187,Nouigrad-castrum cum pertinantiis,4,NOVIGRAD,
2188,Nova Villa sub Gemlech,1,,
2189,Nova Zenth Marthon,1,,
2190,Nove Chiche,4,NOVO ČIĆE,
2191,Nove Chyche,4,NOVO ČIĆE,
2192,Novechyche,4,,
2193,Novigrad,4,NOVIGRAD,
2194,Novigrad-castellum cum pertinentiis,4,NOVIGRAD,
2195,Nowa Zenth Marton,1,,
2196,Nowak,1,NOVAKI,
2197,Nowak,4,NOVAKI,
2198,Nowak ad Zenth Gergwara,1,NOVAKI,
2199,"Nowak, Thernowycha",4,NOVAKI,
2200,Nowak-ad Achynam,1,,
2201,Nowakowcz,4,,
2202,Nowakowecz,4,,
2203,Nowazenthmarton,1,,
2204,Nowe Chyche,4,NOVE ČIČE,
2205,Nowe Chychye,4,NOVE ČIČE,
2206,Nowechyche,4,NOVE ČIČE,
2207,Nowygrad,4,NOVIGRAD,
2208,Nowygrad aliter Zdenchecz,4,"NOVIGRAD,",1
2209,Nowygrad cum pertinentiis,4,NOVIGRAD,
2210,"Nowygrad, Zdenchecz",4,"NOVIGRAD,",1
2211,Nowygrad-castellum cum pertinentiis,4,NOVIGRAD,
2212,Obchewch,1,,
2213,Obchewcz,1,,
2214,Obed,1,OBEDIŠĆE,
2215,Obed-St. Trinitas,1,OBEDIŠĆE,
2216,Obranowcz Zenthmichael,1,,
2217,Obrecz,4,OBREŽ,
2218,Obrees,2,OBREŽ,
2219,Obrees,4,OBREŽ,
2220,Obres,1,OBREŠKA,1
2221,Obres,2,OBREŽ,
2222,Obres,4,OBREŽ,
2223,"Obres, Athak, Temeryo",1,OBREŽ,
2224,"Obres, Chresnew",2,OBREŽ,
2225,"Obres, Koren",1,OBREŠKA,1
2226,"Obres, Koztanyewcz",4,"OBREŽ, KOSTANJEVEC",
2227,"Obres, Kozthanyewcz",4,OBREŽ. KOSTANJEVEC,
2228,"Obres, Lomnycza",4,"OBREŽ, LOMNICA",
2229,"Obres, Welkowcz",2,"OBREŽ,",1
2230,Odra,4,ODRA,
2231,Odra Zenth Georgh,4,,
2232,Odra Zenth Ghergh,4,,
2233,"Odra, Buzyn",4,"ODRA, BUZIN",
2234,"Odra, Bwzyn",4,"ODRA, BUZIN",
2235,"Odra, Bwzyn, Syllyakowyna",4,"ODRA, BUZIN, ŠILJAKOVINA",
2236,"Odra, Sellyakowyna",4,"ODRA, ŠILJAKOVINA",
2237,"Odra, Syllyakowyna",4,"ODRA, ŠILJAKOVINA",
2238,Odra-Zenthgyergy,4,,
2239,Odrazenthgergh,4,,
2240,Odrazenthghergh,4,,
2241,Okchewcz,1,,
2242,Okych,4,OKIĆ,
2243,Okych cum pertinentiis,4,OKIĆ,
2244,"Okych, Tersych",4,"OKIĆ,",1
2245,"Okych, sub",4,OKIĆ,
2246,Okych-castrum / Czwethkowychy,4,OKIĆ,
2247,Okych-castrum / Draganych,4,OKIĆ,
2248,Okych-castrum / Ladanye,4,OKIĆ,
2249,Okych-castrum / Pwrgarya,4,OKIĆ,
2250,Okych-castrum / Zdenchyna,4,OKIĆ,
2251,Okych-castrum / Zthankowa,4,OKIĆ,
2252,Okych-castrum cum pertinantiis,4,OKIĆ,
2253,Okych-castrum cum pertinentiis,4,OKIĆ,
2254,Okych-castrum cum pertinentiis et judicatibus,4,OKIĆ,
2255,"Okych-castrum cum pertinentiis, curia nobilitarii Kerezthynecz",4,OKIĆ,
2256,"Okych-castrum, Molwicza",4,OKIĆ,
2257,Okych-cum pertinentiis,4,OKIĆ,
2258,Okych-in pertinentiis castri et plebanorum,4,OKIĆ,
2259,"Olywercz, Kothnak",1,,
2260,Omellya,4,,1
2261,Omellye,4,,1
2262,Omelya,4,,1
2263,Omelye,4,,1
2264,Omilia,4,,1
2265,Omnii Sancti,1,,
2266,"Omnii Sancti (Svi Sveti, Sesvete)",1,,
2267,Omnii Sancti ad Monozlo,1,,
2268,Omnii Sancti in Prodauiz,1,,
2269,Omnii Sancti-in portu,4,,
2270,Omyla,4,,1
2271,Omylia,4,,1
2272,Omylya,4,,1
2273,Opathoucz,1,OPATOVEC,
2274,Opathowcz,1,OPATOVEC,
2275,Opathowina,1,OPATOVEC,
2276,Opathowyna,1,OPATOVEC,
2277,Opathowyna,4,,
2278,Opathowyna (dempto Gorzko),4,,
2279,"Opathowyna, Kopam",4,OPATIJA,1
2280,Opathychyncz inferior,1,OPATOVEC,1
2281,Opathychyncz superior,1,OPATOVEC,1
2282,Opathynchyncz-inferior,1,OPATOVEC,1
2283,Opathynchyncz-superior,1,OPATOVEC,1
2284,Opathyncz,1,OPATOVEC,1
2285,Opathyncz Inferior,1,OPATOVEC,1
2286,Opathyncz Superior,1,OPATOVEC,1
2287,Oporovcz,1,OPATOVEC,1
2288,Oppathowyna,1,OPATOVEC,1
2289,Oppathowyna,4,,
2290,"Oppathowyna, Ad Kopam",4,OPATIJA,1
2291,"Oppathowyna, Ad Koppam",4,OPATIJA,1
2292,Oppidum,3,,
2293,Opporowcz,4,OPOROVEC,
2294,Opporowcz ad Belam-castellum,1,OPOROVEC,
2295,Orbona,1,,
2296,Orbowcz,2,,
2297,Orehocz,3,,
2298,Orehoucz,1,OREHOVEC,
2299,Orehoucz,3,OREHOVEC,
2300,Orehoucz cum pertinentiis,3,OREHOVEC,
2301,"Orehoucz, Klenoucz",1,"OREHOVEC, KLENOVEC",
2302,"Orehoucz, Megye",1,"OREHOVEC, MEĐA",
2303,"Orehouicza, Graberye",2,"OREHOVICA , GRABE",1
2304,Orehouycza,2,OREHOVICA,
2305,"Orehouycza, Borycheucz",2,"OREHOVICA, BORIČEVEC",
2306,Orehovcz,1,OREHOVEC,
2307,Orehowcz,1,OREHOVEC,
2308,Orehowcz,2,OREHOVEC,
2309,Orehowcz,3,OREHOVEC,
2310,"Orehowcz Wlady, uterque Rawenyk",3,OREHOVEC,
2311,Orehowcz Zent Peter,1,OREHOVEC SVETI PETAR,1
2312,"Orehowcz, Klemowcz",1,"OREHOVEC, KLENOVEC",
2313,"Orehowcz, Klenawcz",1,"OREHOVEC, KLENOVEC",
2314,"Orehowcz, Klenowcz",1,"OREHOVEC, KLENOVEC",
2315,"Orehowcz, Leczkowcz",1,OREHOVEC,
2316,"Orehowcz, Megye",1,"OREHOVEC, MEĐA",
2317,"Orehowcz, Polyana",1,"OREHOVEC, POLJANA",
2318,"Orehowcz, Tharnowcz",1,OREHOVEC,
2319,"Orehowcz, Wlachyn, utraque Rawennyk",3,OREHOVEC,
2320,"Orehowcz,Rawennyk",3,OREHOVEC,
2321,"Orehowcz,Wlachyn, utraque Rawennyk",3,OREHOVEC,
2322,Orehowycza,2,OREHOVICA,
2323,"Orehowycza, Borychewcz",2,"OREHOVICA, BORIČEVEC",
2324,"Orehowycza, Boychewcz",2,"OREHOVICA, BORIČEVEC",
2325,"Orehowycza, Graberye",2,"OREHOVICA, GRABE",1
2326,Orehowycza-portio,2,OREHOVICA,
2327,Oresya,3,,
2328,Orosowcz,1,,
2329,Orossowcz,1,,
2330,"Orossowcz, Chakawcz",1,,
2331,Orozowcz,1,,
2332,Orrosowcz,1,,
2333,Orthonowcz,1,,
2334,Ortunoucz,1,,
2335,Oskoucz,2,KOŠKOVEC,
2336,Oskowcz,2,KOŠKOVEC,
2337,Ostercz,2,OŠTRC,
2338,Ostercz-oppidum-cum pertinentiis,2,OŠTRC,
2339,Osthercz,2,OŠTRC,
2340,Othnya Zenth Pal,1,,
2341,Othok,1,OTOK,
2342,Othok,2,OTOK,
2343,Othok,4,OTOK,
2344,Otok,2,OTOK,
2345,Otthok,1,OTOK,
2346,Otthok,4,OTOK,
2347,"Otthok, Jemryhowcz",1,"OTOK, IMBRIOVEC",
2348,"Otthok-superior et inferior, Zenthilona apud Zamobor",4,"OTOK, SV. HELENA",
2349,Owar,1,,
2350,Owar ad Caproncza,1,,
2351,Owar ad Koproncza,1,,
2352,Owar-waywodatus,1,,
2353,Ozal,4,OZALJ,
2354,Ozal-castrum cum 7 judicatibus,4,OZALJ,
2355,Ozal-castrum cum pertinantiis,4,OZALJ,
2356,Ozal-castrum cum pertinentiis,4,OZALJ,
2357,Ozal-castrum cum pertinentiis et judicatibus,4,OZALJ,
2358,Ozall,4,OZALJ,
2359,Ozally,4,OZALJ,
2360,Oztercz,2,OŠTRC,
2361,Oztercz-castrum cum pertinentiis,2,OŠTRC,
2362,Ozterna,4,OSTRNA,
2363,Ozterwna,4,OSTRNA,
2364,Ozterwna (Bosyako),4,OSTRNA,
2365,Ozthercz,2,OŠTRC,
2366,Ozthercz-castrum cum pertinentiis,2,OŠTRC,
2367,"Ozthercz-provincia, oppidum",2,OŠTRC,
2368,Oztherwna,4,OSTRNA,
2369,Ozwgo,1,,
2370,Ozwgyo,1,,
2371,"Ozwgyo, Zenthgergh",1,,
2372,Ozwgyo-cum Zenthgeorgh,1,,
2373,Palata,1,,
2374,Palatha,1,,
2375,Palichna Zenthpeter,1,,
2376,Palotha,1,,
2377,Palychna,1,,
2378,Palychna Zenth Peter,1,,
2379,Palychna Zenth Pether,1,,
2380,Palychna Zenthpeter,1,,
2381,"Palychna Zenthpeter, Gradysthe",1,,
2382,Palychna Zenthpether,1,,
2383,Palychnazenth Peter,1,,
2384,"Panynch, Chernech, Antholowcz, Thremech",3,,
2385,Parusovcz,1,PARUŽEVAC,
2386,Parusowcz,1,PARUŽEVAC,
2387,Parwsowcz,1,PARUŽEVAC,
2388,Parwsowcz ad Belam,1,,
2389,"Parwzowcz, Kwrenowcz, Blasowcz",1,,
2390,Parwzowhcz,1,PARUŽEVAC,
2391,Pasahegh,1,,
2392,Paschyn,1,,
2393,Paschyncz,1,,
2394,Pasthincz,1,,
2395,Pathak,1,POTOK,
2396,"Pathak, Sybrynowcz",1,POTOK,
2397,"Paulosancz, Bresowcz",1,,
2398,Paulowcz,1,PARUŽEVAC,
2399,Pavkowcz,1,,
2400,"Pawlochancz, Brezowcz",1,,
2401,Pawloucz,1,,
2402,"Pawlowcz, Palche Polye",1,,
2403,Pawlysewcz,1,,
2404,Pawlyssowcz,1,,
2405,Peherio i Bedenycha,4,"PSARJEVO, BEDENICA",
2406,Pekercz,1,,
2407,Pekercz-waywodatus inferior,1,,
2408,Pekercz-waywodatus medius,1,,
2409,Pekercz-waywodatus superior,1,,
2410,Pekerzerdahel,1,,
2411,Peklencze,1,,
2412,Peklencze-waywodatus inferior,1,,
2413,Peklencze-waywodatus superior,1,,
2414,Peklenycze,1,,
2415,Pekrecz,1,,
2416,Perchinowcz,1,,
2417,Perchinowcz cum Nagkemlek,1,,
2418,"Perchynowcz, Bywrynowcz-ad Nagh Kemlek",1,,
2419,Perhoch,4,,
2420,Persinowcz,1,,
2421,Persynoucz,1,,
2422,Persynowcz,4,,
2423,Pertwssowcz,2,PETRUŠEVEC,
2424,Peschenicza,4,PEŠĆENICA,
2425,Peschenycha,4,PEŠĆENICA,
2426,Peschenycza,4,PEŠĆENICA,
2427,Peschenycze,4,PEŠĆENICA,
2428,Peschienycza,4,PEŠĆENICA,
2429,Pestenne,1,,
2430,Pestenneye,1,,
2431,Pesthenye,1,,
2432,Pesthyene,1,,
2433,Peszerwara,4,PSARJEVO,
2434,Peszeryo,4,PSARJEVO,
2435,Peteryanch,3,,
2436,Peteryancz,3,,
2437,Pethrossowcz,2,PETRUŠEVEC,
2438,Pethrouyna,4,PETROVINA,
2439,Pethrowyna,4,PETROVINA,
2440,Pethrwssocz,2,PETRUŠEVEC,
2441,Pethrwssowcz,2,PETRUŠEVEC,
2442,Pethrwssowcz,4,PETRUŠEVEC,
2443,Petrisowcz,4,PETRUŠEVEC,
2444,Petrosancz,3,PETRUŠEVEC,
2445,Petrosowcz,2,PETRUŠEVEC,
2446,Petrovina,4,PETROVINA,
2447,Petrowch,3,,
2448,Petrowcz,1,,
2449,Petrowcz,3,,
2450,Petrowdolecz,3,,
2451,Petrowina,4,PETROVINA,
2452,Petrowyna,1,PETROVINA,
2453,Petrowyna,4,PETROVINA,
2454,Petrowyna in Farkasowcz,1,,
2455,Petrusoucz,2,,
2456,Petrussoucz,2,PETRUŠEVEC,
2457,Petrwsowcz,2,PETRUŠEVEC,
2458,Petrwsowcz,4,PETRUŠEVEC,
2459,Petrwssowcz,4,PETRUŠEVEC,
2460,Petryancz,3,,
2461,Petthrowyna,1,PETROVINA,
2462,Petthrowyna,4,PETROVINA,
2463,Pezedolcz ad Belam,1,,
2464,Pezerio,4,PSARJEVO,1
2465,Pezerwara,4,PSARJEVO,1
2466,Pezerya,4,PSARJEVO,1
2467,Pezeryo,4,PSARJEVO,1
2468,"Pezeryo, Bukoucz",4,"PSARJEVO, BUKOVEC",1
2469,Philipfalwa,1,,
2470,Phylethyncz,1,,
2471,Pinchowcz,1,,
2472,Planina,4,PLANINA,
2473,Planyna,4,PLANINA,
2474,Plawnyna,4,PLANINA,
2475,Pleszo,4,PLESO,
2476,"Pleszo, Gorycza",4,"PLESO, GORICA",
2477,Plezo,4,PLESO,
2478,"Plezo, Gorycza",4,"PLESO, GORICA",
2479,Pobresie,4,PODBREŽJE,1
2480,Pobressie,4,PODBREŽJE,1
2481,Pobresye,4,PODBREŽJE,1
2482,"Pobresye, Thernye, Kerchy",4,"PODBREŽJE, TRNJE, KRČEVINE",1
2483,"Pobresye, Therye",4,"PODBREŽJE, TRNJE",1
2484,Pobrezye,4,PODBREŽJE,1
2485,Pobylo,1,PODBREŽJE,1
2486,Podbresya,4,PODBREŽJE,1
2487,Podbresye,1,PODBREŽJE,1
2488,Podbresye,4,PODBREŽJE,1
2489,Podbrezya,1,PODBREŽJE,1
2490,Podbrezye,1,PODBREŽJE,1
2491,Podbryzya,1,PODBREŽJE,1
2492,Podbwkowcz,1,,
2493,Podgaycz,1,,
2494,Podgorya,1,,
2495,Podgorya,4,,
2496,Podgorya-ad Zenthlelek,1,,
2497,Podgorya-plebanatus,4,,
2498,Podgorye-de Gorbonok,1,,
2499,Podgradie,4,,
2500,Podkraych,1,,
2501,Podkrayta,1,,
2502,"Podothoch, Lwchylnycza",4,,
2503,Podothoche,4,PODOTOČJE,
2504,"Podothoche, Odra Zenthgergh",4,PODOTOČJE,
2505,"Podothochie, Odra, Lochylnycza",4,PODOTOČJE,
2506,Podothochya,4,PODOTOČJE,
2507,Podothochye,4,PODOTOČJE,
2508,"Podothochye, Bwzyn",4,"PODOTOČJE, BUZIN",
2509,"Podothochye, Lochylnycza",4,"PODOTOČJE, LUČILNICA",
2510,"Podothochye, Odra, Bwzyn, Lochynlycza",4,"PODOTOČJE, ODRA, BUZIN, LUČELNICA",
2511,"Podothochye, Odra, Bwzyn, Lwchylnycza",4,"PODOTOČJE, ODRA, BUZIN, LUČELNICA",
2512,"Podotoche, Lwchylnycza",4,"PODOTOČJE, LUČILNICA",
2513,"Podotoche, Odra, Bwzyn, Lochylnycza, Lekenyk",4,"PODOTOČJE, ODRA, BUZIN, LUČELNICA, LEKENIK",
2514,"Podotochie, Luchilnycza",4,"PODOTOČJE, LUČELNICA",
2515,Podotochye,4,PODOTOČJE,
2516,"Podotochye, Odra, Bwzyn, Lochylnycza, Lekenyk",4,"PODOTOČJE, ODRA, BUZIN, LUČELNICA, LEKENIK",
2517,Podwerh,4,,1
2518,Poganchecz,1,POGANČEC,
2519,Poganchez,1,POGANČEC,
2520,"Poganchez, Zenth Dienes",1,"POGANČEC, DIANEŠ",
2521,Poganecz,1,POGANČEC,
2522,"Pohakowcz, Czyglenycze",2,", CIGLENICA",1
2523,Poklechan,2,,
2524,Poklechancz,2,,
2525,Pokopye,4,POKUPSKO,
2526,Pokopzky Verh,4,,
2527,Pokorenowcz,1,,
2528,Pokorenowecz,1,,
2529,Pokoronowcz,1,,
2530,Pokwpia,4,POKUPSKO,
2531,Pokwpia cum pertinentiis,4,POKUPSKO,
2532,Pokwpsky Werh,4,,
2533,Pokwpya,4,POKUPSKO,
2534,Pokwpya cum pertinentiis,4,POKUPSKO,
2535,Pokwpya-pertinentiis,4,POKUPSKO,
2536,Pokwpye,4,POKUPSKO,
2537,Pokwpye (na dobrima topličke opatije),4,POKUPSKO,
2538,Pokwpzky,4,POKUPSKO,
2539,Pokwpzkywerh,4,,
2540,Polana,1,POLJANA,
2541,Polanya,1,POLJANA,
2542,Polatha,1,POLJANA,
2543,Polena,1,POLJANA,
2544,Polosythycza,1,,
2545,Polyana,1,POLJANA,
2546,Polyana,2,POLJANA,
2547,"Polyana, Danadowcz",1,POLJANA,
2548,"Polyana, Gwrgysche",1,POLJANA,
2549,Polye,1,POLJE (KOD KRIŽA),1
2550,Pomperiowcz,2,POMNEROVAC,1
2551,Pomperowcz,2,POMNEROVAC,1
2552,Ponkowcz,1,,
2553,Popowcz,1,,
2554,Popowcz,2,,
2555,Popwd,1,,
2556,Popwd Podgorya,1,,
2557,Posahecz,1,,
2558,Posaheg,1,,
2559,Posahegh,1,,
2560,Poszawye,4,,
2561,Pothkraycz,1,,
2562,Powsahegh,1,,
2563,Powsevcz,3,,
2564,Powsincz,1,,
2565,Powsynch,3,,
2566,Powsyncz,1,,
2567,Powsyncz,3,,
2568,Pozavye,4,,
2569,Pozawya,4,,
2570,Pozawye,4,,
2571,Pozrednye Zelo,1,,
2572,Prachowcz,1,PRAŠČEVAC,
2573,Praschowcz,1,PRAŠČEVAC,
2574,Prasnicza,1,,
2575,Prasnycha,1,,
2576,Prasnycza,1,,
2577,Prasnycza-fortalitium novum,1,,
2578,Prassnycza,1,,
2579,Prasthowcz,1,,
2580,Prasthyowcz*,1,,
2581,Prastowcz,1,,
2582,Praznycha,1,,
2583,Prebinowcz,1,,
2584,Prechech,1,PREČEC,
2585,Prechecz,1,PREČEC,
2586,Predriho,1,,
2587,Predryho,1,,
2588,Pregory,2,,
2589,Prelezye,1,,
2590,Prennar,2,,
2591,Prepwsthowcz,2,PREPUŠTOVEC,
2592,Prepwstowcz,2,PREPUŠTOVEC,
