authority_id,canonical_name,modern_place,county_id,n_variants,n_entries,method,needs_review,lat,lon,hide_from_map
1073,Nouigrad Zdenchecz,Zdenci Brdovečki,4,3,3,manual,0,45.8628953,15.7540367,0
1074,Nouigrad Zdenchecz Jezero Martinzkawez,Zdenci Brdovečki,4,1,1,manual,0,45.8628953,15.7540367,0
1075,Nowygrad,Novigrad na Dobri,4,6,7,manual,0,45.4719042,15.4437428,0
1076,Nova Villa sub Gemlech,Graberje Ivaničko,1,1,1,manual,1,45.7101594,16.4712034,0
1077,Nowa Zenth Marton,Martinac Trojstveni,1,3,6,manual,0,45.9491719,16.9156958,0
1078,Nowe Chyche,Nove Čiče,4,6,10,orthographic-fuzzy,1,45.7033996,16.1271734,0
1079,Nowak,Novaki,1,2,8,modern,0,45.8469164,16.5578347,0
1080,Zomzedwara-castrum Nowak,Novaki Bistranski,4,4,9,manual,0,45.8855037,15.8617381,0
1081,Nowak-ad Achynam,Novaki,1,1,1,manual,1,45.8469164,16.5578347,0
1082,Nowakowcz,Cerje,4,2,4,manual,0,45.8296604,16.1914690,0
1083,Obchewcz,Općevac,1,2,3,manual,0,45.7280399,16.5571761,0
1084,Obed,Obedišće,1,2,7,modern,0,45.7548925,16.3090960,0
1085,Obranowcz Zenthmichael,Grubišno Polje,1,1,3,manual,1,45.7021875,17.1722368,0
1086,Obres,Obrež,4,3,8,modern,0,45.7159096,15.9417396,0
1087,Obres - Chresnew,Sveti Ilija,2,3,8,manual,0,46.2457297,16.3223540,0
1088,Obres,Obreška,1,2,7,modern,0,45.7852319,16.4522465,0
1089,"Obres, Koztanyewcz","Obrež, Kostanjevec",4,2,2,orthographic-exact,1,45.7159096,15.9417396,0
1090,"Obres, Lomnycza","Obrež, Lomnica",4,1,2,singleton,0,45.7159096,15.9417396,0
1091,Obres - Welkowcz,Jalkovec,2,1,2,manual,1,46.2780556,16.3188889,0
1092,Odra,Odra,4,6,9,manual,1,45.7297740,15.9925357,0
1093,"Odra, Bwzyn","Odra, Buzin",4,2,16,orthographic-exact,0,45.7297740,15.9925357,0
1094,"Odra, Bwzyn, Syllyakowyna","Odra, Buzin, Šiljakovina",4,1,4,singleton,0,45.7297740,15.9925357,0
1095,"Odra, Syllyakowyna","Odra, Šiljakovina",4,2,3,modern,0,45.7297740,15.9925357,0
1096,Okchewcz,Općevac,1,1,1,manual,0,45.7280399,16.5571761,0
1097,Okych,Okić,4,16,40,modern,0,45.7487818,15.7067533,0
1098,"Okych, Tersych",Okić,4,1,1,singleton,0,45.7487818,15.7067533,0
1099,Olywercz - Kothnak,Pavlin Kloštar,1,1,1,manual,1,46.0073012,16.8288694,0
1100,Omelya,Omelja kod Marče,4,2,11,manual,1,45.7200000,16.3500000,0
1101,Omelye,Omelja kod Marče,4,2,10,manual,1,45.7200000,16.3500000,0
1102,Omylya,Omelja kod Marče,4,4,9,manual,1,45.7200000,16.3500000,0
1103,Omnii Sancti,,1,1,4,singleton,0,,,0
1104,Omnii Sancti (Svi Sveti Sesvete),Sesvete,1,1,2,manual,1,45.6960000,17.0300000,0
1105,Omnii Sancti ad Monozlo,Moslavina,1,1,1,manual,1,45.6433859,16.6830138,0
1106,Omnii Sancti-in portu,,4,1,8,singleton,0,,,0
1107,Opathowcz,Apatovac,1,13,17,manual,0,46.1477000,16.5726000,0
1108,Oppathowyna,Opatovina,4,2,9,manual,1,45.8158883,15.9773457,0
1109,Opathowyna (dempto Gorzko),Stenjevec,4,1,1,manual,1,45.8025481,15.8857775,0
1110,Oppidum,,3,1,1,singleton,0,,,0
1111,Opporowcz,Oporovec,4,1,1,singleton,0,45.8523340,16.0622955,0
1112,Orbona,Obrovnica,1,1,9,manual,0,45.8293983,16.8754274,0
1113,Orbowcz,,2,1,1,singleton,0,,,0
1114,Orehocz,Orehovec,3,1,1,manual,0,46.0721813,16.4613862,0
1115,Orehowcz,Orehovec,1,5,34,modern,0,46.0721813,16.4613862,0
1116,Orehowcz,Orehovec,3,7,11,manual,0,46.0721813,16.4613862,0
1117,"Orehowcz, Klenowcz","Orehovec, Klenovec",1,4,9,modern,0,46.0721813,16.4613862,0
1118,"Orehowcz, Megye","Orehovec, Međa",1,2,8,orthographic-exact,0,46.0721813,16.4613862,0
1119,"Orehowycza, Graberye","Orehovica , Grabe",2,2,5,orthographic-exact,1,46.1014693,15.9757103,0
1120,Orehowycza,Orehovica,2,3,15,modern,0,46.1014693,15.9757103,0
1121,"Orehowycza, Borychewcz","Orehovica, Boričevec",2,3,8,modern,0,46.1014693,15.9757103,0
1122,Orehowcz,Orehovec,2,1,2,singleton,0,46.1992334,16.3645309,0
1123,Orehowcz Zent Peter,Orehovec Sveti Petar,1,1,1,singleton,0,46.0721813,16.4613862,0
1124,"Orehowcz, Polyana","Orehovec, Poljana",1,1,1,singleton,0,46.0721813,16.4613862,0
1125,Oresya,Orešje,3,1,4,manual,1,46.1901671,16.7413231,0
1126,Orosowcz,,1,3,4,orthographic-exact,0,,,0
1127,"Orossowcz, Chakawcz",,1,1,1,singleton,0,,,0
1128,Orozowcz,,1,1,1,singleton,0,,,0
1129,Ortunoucz,,1,2,4,orthographic-fuzzy,1,,,0
1130,Ostercz,Oštrc,2,8,36,modern,0,46.1664,16.0845,0
1131,Othnya Zenth Pal,Stari Pavljani,1,1,2,manual,1,45.8605809,16.8746878,0
1132,"Otthok, Jemryhowcz","Otok, Imbriovec",1,1,1,singleton,0,45.7934210,16.5881516,0
1133,Otthok-superior et inferior Zenthilona apud Zamobor,Samoborski Otok,4,1,1,manual,0,45.8372681,15.7319730,0
1134,Owar,Starigrad,1,1,1,manual,0,46.1400000,16.8100000,0
1135,Owar ad Caproncza,Starigrad,1,2,2,manual,0,46.1400000,16.8100000,0
1136,Owar-waywodatus,Starigrad,1,1,1,manual,0,46.1400000,16.8100000,0
1137,Ozal-castrum cum pertinentiis,Ozalj,4,7,10,modern,0,45.6144496,15.4784773,0
1138,Ozterwna,Ostrna,4,4,14,modern,0,45.7941141,16.2711123,0
1139,Ozwgo,Osuđevo,1,2,5,manual,0,46.0138655,16.6313316,0
1140,"Ozwgyo, Zenthgergh",,1,1,1,singleton,0,,,0
1141,Ozwgyo-cum Zenthgeorgh,Osuđevo,1,1,1,manual,1,46.0138655,16.6313316,0
1142,Palatha,Čvrstec,1,2,2,manual,1,46.0044639,16.6638832,0
1143,Palychna Zenth Peter,Severin,1,6,24,manual,0,45.833300,16.966700,0
1144,Palotha,Čvrstec,1,1,2,manual,1,46.0044639,16.6638832,0
1145,Palychna,Palešnik,1,1,5,manual,0,45.6364872,16.9776100,0
1146,Palychna Zenthpeter  Gradysthe,Palešnik,1,1,1,manual,0,45.6364872,16.9776100,0
1147,Panynch - Chernech - Antholowcz - Thremech,Crnac,3,1,1,manual,1,45.6927000,17.9383000,0
1148,Paulowcz,Paruževac,1,8,14,modern,0,45.8350330,16.4979893,0
1149,Parwsowcz ad Belam,Paruževac,1,1,3,manual,1,45.8350330,16.4979893,0
1150,"Parwzowcz, Kwrenowcz, Blasowcz",,1,1,1,singleton,0,,,0
1151,Pasahegh,Osijek Vojakovački,1,1,1,manual,1,46.1270325,16.5386404,0
1152,Paschyncz,Maglenca,1,2,3,manual,1,45.9211719,16.9320077,0
1153,Pasthincz,Pastyinc,1,1,1,manual,1,45.8448000,17.1020000,0
1154,Pathak,Potok,1,2,11,modern,0,46.1152597,16.4821263,0
1155,Paulosancz - Bresowcz,Breza,1,1,1,manual,1,45.8796142,16.7235635,0
1156,Pavkowcz,,1,1,1,singleton,0,,,0
1157,Pawlochancz  Brezowcz,Brezovac,1,1,2,manual,0,45.3849241,17.0651291,0
1158,Pawlowcz - Palche Polye,Korenovo,1,1,1,manual,1,45.8585850,16.8114639,0
1159,Peherio i Bedenycha,"Psarjevo, Bedenica",4,1,1,singleton,0,45.9434583,16.2203369,0
1160,Pekercz,Pakrac,1,1,3,manual,0,45.4341899,17.1999511,0
1161,Peklencze-waywodatus inferior,Pakrac,1,2,3,manual,0,45.4341899,17.1999511,0
1162,Pekercz-waywodatus medius,Pakrac,1,1,1,manual,0,45.4341899,17.1999511,0
1163,Pekercz-waywodatus superior,Pakrac,1,2,2,manual,0,45.4341899,17.1999511,0
1164,Zerdahel,Gornji Sređani,1,2,22,manual,0,45.5271000,17.1602000,0
1165,Peklenycze,Paklenica,1,2,3,manual,0,45.3271695,17.0187837,0
1166,Pekrecz,Pakrac,1,1,2,manual,0,45.4341899,17.1999511,0
1167,Perchinowcz,Peršinovci,1,1,1,manual,1,46.0300000,16.4000000,0
1168,Perchynowcz - Bywrynowcz ad Nagh Kemlek,Kalnik,1,2,2,manual,1,46.13268,16.48665,0
1169,Perhoch,Prhoć,4,1,2,manual,0,45.7066059,15.6892126,0
1170,Persynoucz,Kalnik,1,2,2,manual,1,46.13268,16.48665,0
1171,Persynowcz,Kobilić,4,1,6,manual,0,45.7319711,16.1012819,0
1172,Petrwsowcz,Petruševec,2,9,14,modern,0,46.1213711,16.1387745,0
1173,Peschenycza,Pešćenica,4,5,11,modern,0,45.8123638,16.0078639,0
1174,Pesthenye,Pištana,1,4,45,manual,0,45.5333333,17.8833333,0
1175,Pezeryo,Psarjevo,4,6,93,modern,0,45.9434583,16.2203369,0
1176,Peteryancz,Peteranec,3,3,8,manual,0,46.1883011,16.8841455,0
1177,Petrowyna,Petrovina,4,6,54,orthographic-exact,0,45.6928387,16.0312510,0
1178,Petrwsowcz,Petruševec,4,4,5,modern,0,45.7717668,16.0592337,0
1179,Petrosancz,Petruševec,3,1,1,manual,1,46.1213711,16.1387745,0
1180,Petrowcz,,3,2,8,orthographic-exact,0,,,0
1181,Petrowcz,Dijakovac,1,1,2,manual,1,45.7006,17.3514,0
1182,Petrowdolecz,,3,1,2,singleton,0,,,0
1183,Petrowyna,Petrovina,1,2,18,manual,1,45.5271000,17.1602000,0
1184,Petrowyna in Farkasowcz,Petrovina,1,1,1,manual,1,45.5271000,17.1602000,0
1185,Pezedolcz ad Belam,Čaglić,1,1,1,manual,1,45.3866531,17.1570441,0
1186,"Pezeryo, Bukoucz","Psarjevo, Bukovec",4,1,2,singleton,0,45.9434583,16.2203369,0
1187,Pinchowcz,,1,1,1,singleton,0,,,0
1188,Planyna,Planina,4,3,20,modern,0,45.9272658,16.0879858,0
1189,Pleszo,Pleso,4,2,9,modern,0,45.7402719,16.0722475,0
1190,"Plezo, Gorycza","Pleso, Gorica",4,2,2,modern,0,45.7402719,16.0722475,0
1191,Pobresye,Podbrežje,4,6,96,modern,0,45.7687175,15.9688941,0
1192,"Pobresye, Thernye, Kerchy","Podbrežje, Trnje, Krčevine",4,1,1,singleton,0,45.7687175,15.9688941,0
1193,"Pobresye, Therye","Podbrežje, Trnje",4,1,1,singleton,0,45.7687175,15.9688941,0
1194,Podbresye,Čepelovac,1,5,9,manual,0,45.9949728,17.0425162,0
1195,Podbwkowcz,,1,1,1,singleton,0,,,0
1196,Podkraych,Pavlin Kloštar,1,2,2,manual,1,46.0073012,16.8288694,0
1197,Podgorya,Podgorje,1,1,12,manual,0,45.961240,17.063643,0
1198,Podgorya,Sveta Jana,4,1,8,manual,0,45.4808110,15.8435920,0
1199,Podgorya ad Zenthlelek,Duhovi,1,1,3,manual,1,45.5172405,17.0080166,0
1200,Podgorya-plebanatus,Podgorje,4,1,1,manual,1,45.9425,17.0996,0
1201,Podgorye-de Gorbonok,Kloštar Podravski,1,1,1,manual,1,45.9736940,17.1663312,0
1202,Podgradie,Blinja,4,1,2,manual,0,45.4225100,16.4572695,0
1203,Podkrayta,,1,1,2,singleton,0,,,0
1204,"Podotoche, Lwchylnycza","Podotočje, Lučilnica",4,3,6,modern,0,45.6953168,16.1460850,0
1205,Podotochye,Podotočje,4,6,12,modern,0,45.6953168,16.1460850,0
1206,"Podothochye, Bwzyn","Podotočje, Buzin",4,1,1,singleton,0,45.6953168,16.1460850,0
1207,"Podothochye, Odra, Bwzyn, Lwchylnycza","Podotočje, Odra, Buzin, Lučelnica",4,2,3,modern,0,45.6953168,16.1460850,0
1208,"Podotochye, Odra, Bwzyn, Lochylnycza, Lekenyk","Podotočje, Odra, Buzin, Lučelnica, Lekenik",4,2,6,modern,0,45.6953168,16.1460850,0
1209,"Podotochie, Luchilnycza","Podotočje, Lučelnica",4,1,3,singleton,0,45.6953168,16.1460850,0
1210,Podwerh,Jazbina,4,1,1,manual,1,45.8297112,15.6876512,0
1211,Poganecz,Pogančec,1,3,25,modern,0,45.9455926,16.3865448,0
1212,"Poganchez, Zenth Dienes","Pogančec, Dianeš",1,1,1,singleton,0,45.9455926,16.3865448,0
1213,"Pohakowcz, Czyglenycze",Ciglenica,2,1,2,singleton,0,46.3123951,16.3329490,0
1214,Poklechan,Poklečan,2,1,1,manual,1,46.30803257423937,16.33944111248284,0
1215,Poklechancz,,2,1,1,singleton,0,,,0
1216,Pokwpye,Pokupsko,4,9,75,modern,0,45.4852572,15.9919061,0
1217,Pokwpsky Werh,Pokupsko,4,3,4,manual,1,45.4852572,15.9919061,0
1218,Pokorenowecz,,1,3,4,orthographic-fuzzy,1,,,0
1219,Polyana,Poljana,1,7,33,modern,0,45.8474060,16.4411653,0
1220,Polosythycza,Stara Plošćica,1,1,3,manual,0,45.7616253,16.8854923,0
1221,Polyana,Poljana,2,1,6,manual,0,46.2700000,16.3180556,0
1222,Polye,Polje (kod Križa),1,1,1,singleton,0,45.9643556,16.7430610,0
1223,Pomperowcz,Budinščina - Pomnerovac,2,1,1,manual,1,46.1269062,16.2037628,0
1224,Pomperowcz,Budinščina - Pomnerovac,2,1,9,manual,1,46.1269062,16.2037628,0
1225,Ponkowcz,,1,1,1,singleton,0,,,0
1226,Popowcz,Trnovitički Popovac,1,2,10,manual,1,45.6459630,16.8698404,0
1227,Popwd,Bršljanica,1,1,1,manual,0,45.5827915,16.8519325,0
1228,Popwd Podgorya,Podgorje,1,1,4,manual,1,45.961240,17.063643,0
1229,Posahecz,Powasahegh,1,1,3,manual,1,46.149050,16.615185,0
1230,Posaheg,Powasahegh,1,3,12,manual,0,46.149050,16.615185,0
1231,Pothkraycz,,1,1,2,singleton,0,,,0
1232,Powsevcz,,3,1,2,singleton,0,,,0
1233,Powsincz,,1,2,8,orthographic-exact,0,,,0
1234,Powsyncz,,3,2,4,orthographic-exact,0,,,0
1235,Pozavye,Posavje Susedgradsko,4,1,1,manual,1,45.8209845,15.8307946,0
1236,Pozawye,Posavje Susedgradsko,4,1,2,manual,1,45.8209845,15.8307946,0
1237,Pozrednye Zelo,,1,1,1,singleton,0,,,0
1238,Praschowcz,Praščevac,1,2,6,modern,0,45.9136728,16.6468915,0
1239,Prasnycza,Zdenčac,1,4,19,manual,0,45.6252288,16.9521998,0
1240,Prasnycza fortalitium novum,Zdenčac,1,1,2,manual,1,45.6252288,16.9521998,0
1241,Prastowcz,Prašćevac,1,3,3,manual,0,45.9195895,16.6499108,0
1242,Praznycha,Praščevac,1,1,6,manual,0,45.9136728,16.6468915,0
1243,Prebinowcz,Rovišće,1,1,2,manual,1,45.9461086,16.7317296,0
1244,Prechecz,Prečec,1,2,4,orthographic-exact,0,45.7614497,16.3527958,0
1245,Predriho,Gornje Predrijevo,1,2,4,manual,0,45.7833333,17.4666667,0
1246,Pregory,,2,1,1,singleton,0,,,0
1247,Prelezye,Prilesje,1,1,1,manual,0,45.8586483,16.4219004,0
1248,Prennar,,2,1,1,singleton,0,,,0
1249,Prepwstowcz,Prepuštovec,2,2,3,orthographic-exact,0,46.1042619,16.1842743,0
1250,Prezeka,Preseka,1,9,72,modern,0,45.9768556,16.3871555,0
1251,Prezechna,Presečno,1,5,30,modern,0,46.1964754,16.3469746,0
1252,Prewthoka,Pretoki,4,2,6,manual,0,45.9711446,16.2565719,0
1253,"Prezeka, Welyka","Preseka, Velika",1,1,1,singleton,0,45.9768556,16.3871555,0
1254,Prezovicha-oppidum sub Nagkemlek,Kalnik,1,1,1,manual,1,46.13268,16.48665,0
1255,Prikray,Prijeka,4,1,2,manual,1,45.286,16.100,0
1256,Prykray ad Zenth Gergwara,Prikraj Križevački,1,2,2,manual,0,45.9991179,16.5339176,0
1257,Pristawcz,Prkos Ivanićki,1,2,3,manual,0,45.7125481,16.4311853,0
1258,Priulaka,Privlaka,1,1,1,manual,1,45.2824000,17.3801000,0
1259,Processus Georgii Pyzacz ultra Kwppam,Brkiševina,4,1,1,manual,1,45.4457065,16.0896594,0
1260,Procurancia domini episcopi,Stara Kapela,1,1,1,manual,1,45.8909545,16.6063210,0
1261,Prodawyz,Virje,1,2,15,manual,0,46.0671920,16.9886896,0
1262,Progowcz,Prugovac,1,1,5,manual,0,45.9699075,17.1202283,0
1263,Provinica domini episcopi,Stara Kapela,1,1,1,manual,1,45.8909545,16.6063210,0
1264,Prwgowcz,Prugovac,1,1,3,manual,0,45.9699075,17.1202283,0
1265,Prybychy,Pribić,4,1,1,manual,0,45.6628615,15.5320867,0
1266,Prychrethye,Dijakovac,1,1,3,manual,1,45.7006,17.3514,0
1267,Prygorya,Prigorje,2,2,8,modern,0,46.1805003,15.7940169,0
1268,Prykray,Prikraj Križevački,1,1,1,manual,0,45.9991179,16.5339176,0
1269,Prykray,Prijeka,4,1,2,manual,1,45.286,16.100,0
1270,Prykraye,Prijeka,4,1,11,manual,1,45.286,16.100,0
1271,Pryztawcz,Raven,1,2,4,manual,0,45.9888598,16.4849942,0
1272,Pwhakowcz,Ciglenica,2,1,1,manual,1,46.3123951,16.3329490,0
1273,"Pwhakowcz, Czyglena",Ciglenica (zagorska),2,3,7,modern,0,46.3123951,16.3329490,0
1274,Pwnek,Đurđevac,1,1,1,manual,1,46.0410468,17.0678562,0
1275,Pwnekowcz,Punekovec JZ Đurđevca,1,1,5,manual,1,46.0200000,16.9800000,0
1276,Pwnekowcz Myklwsowcz,Punekovec JZ Đurđevca,1,1,4,manual,1,46.0200000,16.9800000,0
1277,Pwschya,Donja Pušća,4,1,1,manual,1,45.9130219,15.7792389,0
1278,"Pwztha Dwssycza, Hergowych Uterque",Dužica,4,1,1,singleton,0,45.5381486,16.2364540,0
1279,Pwztha Dwsycza,Dužica,4,1,1,manual,0,45.5381486,16.2364540,0
1280,Pwztha Dwsycza Hergoychy ad Hrazthowycza pertinentes,Dužica,4,1,1,manual,0,45.5381486,16.2364540,0
1281,Pychulinch,Ivanska,1,2,4,manual,1,45.7794464,16.8063455,0
1282,Pylethyncz,Pavlin Kloštar,1,1,1,manual,1,46.0073012,16.8288694,0
1283,Pyskopowczy,Biškupec Zelinski,4,1,1,manual,0,45.9615472,16.2325242,0
1284,Pzaryewo,Psarjevo,4,1,2,manual,0,45.9434583,16.2203369,0
1285,Rachycza Zenth Istwan,Račica,1,4,6,manual,0,46.104251,16.863839,0
1286,Racha,Račica,1,2,15,manual,0,46.104251,16.863839,0
1287,Rachythoych,Rakitovec,4,1,1,manual,0,45.6579460,16.1409029,0
1288,Radessych,,1,1,1,singleton,0,,,0
1289,Radessych - Dywrynowcz ad Kemlek,Kalnik,1,1,1,manual,1,46.13268,16.48665,0
1290,Radhycza Zenth Iwan,,1,1,1,singleton,0,,,0
1291,Radmanczy,Bukovšćak,4,3,5,manual,0,45.9055538,15.8017033,0
1292,Radnak,Đurđic,1,1,2,manual,1,46.0027595,16.5846866,0
1293,Radoboya,Radoboj,2,1,1,manual,0,46.1715571,15.9149824,0
1294,Radoysche,Radoišće,1,2,4,manual,0,46.0094084,16.3279716,0
1295,Radozlawcz,,1,1,2,singleton,0,,,0
1296,Rahowcza,Rakovec,1,7,34,modern,0,45.9333,16.3167,0
1297,Rahocza,Orahovica,1,1,2,manual,0,45.5333333,17.8833333,0
1298,Rakarye,Rakarje,4,4,26,modern,0,45.7260048,16.0869098,0
1299,"Rakitowcz, Pertwssewcz","Rakitovec, Petruševec",4,3,3,modern,0,45.6579460,16.1409029,0
1300,Rakwsowcz,,1,1,1,singleton,0,,,0
1301,Rakythnicha,Rakitnica,1,2,2,orthographic-exact,0,45.8332906,16.6861952,0
1302,"Rakythowcz, Petrwssowcz","Rakitovec, Petruševec",4,6,9,modern,0,45.6579460,16.1409029,0
1303,Rakythowcz,Rakitovec,4,3,24,modern,0,45.6579460,16.1409029,0
1304,"Rakythowcz, Nag Mlaka","Rakitovec, Velika Mlaka",4,2,4,orthographic-exact,0,45.6579460,16.1409029,0
1305,Ramachawelgh,Rovci,1,2,2,manual,0,46.0250415,16.3492964,0
1306,Ramagawelge,,1,1,1,singleton,0,,,0
1307,Rampolcz,,1,1,1,singleton,0,,,0
1308,Ranyncz - Chernecz - Antholowcz - Thremecz,Crnac,3,1,1,manual,1,45.6927000,17.9383000,0
1309,Rassa,Rača,1,1,3,manual,0,45.7988038,16.9521934,0
1310,Rathkolcz,,2,1,1,singleton,0,,,0
1311,"Rathkowcz, Germchar","Ratkovec, Grančar",2,4,8,modern,0,46.1181671,16.0847006,0
1312,"Rathkowcz, Kolarowcz, Rawno",Ratkovec,2,6,7,modern,0,46.1181671,16.0847006,0
1313,"Rathkowcz, Myrkowcz","Ratkovec, Mirkovec",2,1,2,singleton,0,46.1181671,16.0847006,0
1314,Rathkowelge,,1,1,1,singleton,0,,,0
1315,Rauencz - Chernyncz - Anthalowcz - Tremecz,Crnac,3,1,1,manual,1,45.6927000,17.9383000,0
1316,Rawen,Raven,1,2,33,orthographic-exact,0,45.9888598,16.4849942,0
1317,"Rawen, Kozthanyowez",Raven,1,1,1,singleton,0,45.9888598,16.4849942,0
1318,Ray,,1,1,9,singleton,0,,,0
1319,"Ray, Chepyn",,1,1,1,singleton,0,,,0
1320,Raykowcz,,1,1,6,singleton,0,,,0
1321,Raynok,Đurđic,1,1,4,manual,1,46.0027595,16.5846866,0
1322,Razmerowcz,,1,1,1,singleton,0,,,0
1323,Raznethyne,Mučna,1,1,1,manual,1,46.0689337,16.7375944,0
1324,Razossya,Račeša,1,1,2,manual,0,45.3543445,17.2240133,0
1325,Razthoka,Rastoki,4,2,2,modern,0,45.6894353,15.5702461,0
1326,Razyna,Rasinja,1,6,29,modern,0,46.1879999,16.7085329,0
1327,"Razynya, Kwzmyncz, Koledyncz","Rasinja, Kuzminec, Koledinec",1,4,7,modern,0,46.1879999,16.7085329,0
1328,"Razynya, Gorycza","Rasinja, Gorica",1,1,2,singleton,0,46.1879999,16.7085329,0
1329,"Razynya, Kwzmyncz cum pertinentiis","Rasinja, Kuzminec",1,1,1,singleton,0,46.1879999,16.7085329,0
1330,"Razynya, Kwzmyncz, Koledyncz, Jelkowcz","Rasinja, Kuzminec, Koledinec, Đelekovec",1,1,1,singleton,0,46.1879999,16.7085329,0
1331,Rechycza,Rečica,4,5,14,modern,0,45.5082501,15.6617627,0
1332,Reche,Rovišće,1,1,3,manual,0,45.9461086,16.7317296,0
1333,Reche-Suppanatus,Rovišće,1,2,2,manual,1,45.9461086,16.7317296,0
1334,Reche-Vayuodatus,Rovišće,1,2,2,manual,1,45.9461086,16.7317296,0
1335,"Rechycza, Lwka","Rečica, Luka",4,1,1,singleton,0,45.5082501,15.6617627,0
1336,Regaryowecz,Ivanić-Grad,1,1,1,manual,1,45.7056756,16.3920092,0
1337,Regowcz,Regovec kod Obreške,1,2,4,manual,1,45.7200000,16.4200000,0
1338,Ryeka,Reka,4,2,15,manual,0,46.1315112,16.7711853,0
1339,Reka cum pertinetiis Kys Kemlek,Gornja Rijeka,1,2,2,manual,0,46.1097000,16.3924000,0
1340,"Reka, Malchez",,1,1,1,singleton,0,,,0
1341,Remethe,Podgarić,1,1,3,manual,1,45.6441545,16.7727002,0
1342,Remethyncz,Remetinec,1,6,22,modern,0,45.9270441,16.5534121,0
1343,Remethincz - Magerowcz,Remetinec,1,1,1,manual,1,45.9270441,16.5534121,0
1344,Remethyncz-sub Medwewar,Remete,4,2,2,modern,0,45.8427380,15.9956597,0
1345,Repyncz,Repinec,1,4,13,modern,0,45.9496503,16.5053178,0
1346,"Repyncz-fortalitium, Megye","Repinec, Međa",1,1,1,singleton,0,45.9496503,16.5053178,0
1347,"Rethkowcz, Erdowcz",Erdovec,1,1,3,singleton,0,46.0298298,16.4813125,0
1348,Rewche,Rovišće,1,1,3,manual,0,45.9461086,16.7317296,0
1349,Rogaryowcz,Babinac,1,2,3,manual,1,45.8191332,16.7493356,0
1350,Rogozna,Rogoža,1,1,10,manual,0,45.5487456,16.8619831,0
1351,Rokonok,Rakovec,1,20,49,manual,0,45.9333,16.3167,0
1352,Rokonok,Rakovac,4,1,3,singleton,0,45.7055813,15.6694216,0
1353,Romethincz - Garych - Solyn,Gornja Garešnica,1,1,1,manual,1,45.6549744,16.8130529,0
1354,Rosenycza,Roženica,4,3,12,modern,0,45.5438055,16.0095091,0
1355,Rosenyk,Rašenica,1,3,13,manual,0,45.6895965,17.2179205,0
1356,Rosewcz,,1,1,1,singleton,0,,,0
1357,Rosoncz,Ruškovac,1,1,3,manual,0,45.7205173,16.8777698,0
1358,Rowno,,2,1,3,singleton,0,,,0
1359,Roycha,Rovišće,1,1,1,manual,0,45.9461086,16.7317296,0
1360,Royche,Rovišće,1,1,3,manual,0,45.9461086,16.7317296,0
1361,Rwchlewcz,,1,1,2,singleton,0,,,0
1362,Rwdynwelge,,2,1,1,singleton,0,,,0
1363,Ryeka,Rijeka Koprivnička,1,1,1,manual,0,46.1479748,16.8496364,0
1364,Rypach,,4,1,1,singleton,0,,,0
1365,Sabacz,Sabac,2,1,6,manual,1,46.1640284,15.8700586,0
1366,Sabnycza,Sveti Ivan Žabno,1,6,40,modern,0,45.9464805,16.6055861,0
1367,Sabnycza - Mindchenth,Sveti Ivan Žabno,1,1,1,manual,1,45.9464805,16.6055861,0
1368,Sabnycza - Bablyak - Czyrquena,Cirkvena,1,1,1,manual,1,45.9351219,16.6580807,0
1369,Sabnycza-in Markowcz,,1,1,2,singleton,0,,,0
1370,Sabnyk Zenthberthalam,,2,1,1,singleton,0,,,0
1371,Salethyncz,Gudovac,1,1,3,manual,1,45.8811395,16.7846354,0
1372,Salgo,,1,1,1,singleton,0,,,0
1373,Salmocz,,2,1,1,singleton,0,,,0
1374,Zamobor,Samobor,4,4,64,modern,0,45.8032792,15.7179232,0
1375,Samsynowcz,Šašinovec,4,5,17,modern,0,45.8505596,16.1655408,0
1376,Sancta Anna (Wragoucz),,1,1,1,singleton,0,,,0
1377,Zenth Clara,Sveta Klara,1,2,2,manual,0,45.7606828,15.9608781,0
1378,Sancta Clara-area prope Zawam,Sv. Klara,4,1,1,singleton,0,45.7557893,15.9721542,0
1379,Sancta Elena,,4,1,2,singleton,0,,,0
1380,Sancta Katharina,,1,1,1,singleton,0,,,0
1381,Sancta Maria sub Okych,Okić,4,1,1,manual,1,45.7487818,15.7067533,0
1382,Sancta Maria-plebanatus,,4,1,1,singleton,0,,,0
1383,Sancte Anna,Opčevac,1,1,1,manual,0,45.7280399,16.5571761,0
1384,Sancte Crucis,Križ,1,1,1,singleton,0,45.6632061,16.5204571,0
1385,Sancte Crucis Insula,,2,1,1,singleton,0,,,0
1386,Sancti Cosme,Kreštelovac,1,1,1,manual,1,45.5765405,17.0519967,0
1387,Sancti Cosme ad Achynam,Voćin,1,1,1,manual,1,45.616700,17.550000,0
1388,Sancti Georgius in Hemowcz,Đurđic,1,1,1,manual,1,46.0027595,16.5846866,0
1389,Sancti Martini-ad Zalathnok,Žabno,1,1,1,manual,0,45.9464805,16.6055861,0
1390,Sancti Martinus,,4,1,1,singleton,0,,,0
1391,Sanctus Benedictus,,1,1,1,singleton,0,,,0
1392,Sanctus Cosma,Rasinja,1,1,1,manual,1,46.1879999,16.7085329,0
1393,Sanctus Crux,Križ,1,1,4,manual,1,45.6632061,16.5204571,0
1394,Sanctus Dominicus,,1,1,1,singleton,0,,,0
