county,query,lat,lon,display_name,source
1,Peteranec,46.1833333,16.8833333,"Peteranec = Szentpéter ad Kaproncza (user-pinned)",manual
1,Brežanec,46.1502046,16.8380852,"Brežanec = Bersancz ad Kaproncza (user-pinned)",manual
1,Zdenček,46.1569602,16.8160001,"Zdenček = Zdenchec ad Kaproncza (user-pinned, approx)",manual
1,Novska,45.3333333,16.9666667,"Novska (Zemče anchor, user-approx)",manual
1,Sirač,45.5166667,17.2666667,"Sirač = Zyrch (user-pinned)",manual
1,Lještani,45.3540530,17.2043230,"Lještani = Lesnekheg (user HTRS96)",manual
1,Narta,45.8333000,16.7885000,"Narta = Narth (Bjelovar; Heller/Nominatim)",manual
1,Sziget,45.6600000,17.7800000,"Sziget = Zygeth, nbr Bakolca/Darnóc per Pálosfalvi (approx)",manual
1,Ladislav Sokolovački,46.0456000,16.7175000,"Ladislav Sokolovački = Szentlászló (Heller; Pálosfalvi conflict)",manual
1,Prikraj Križevački,45.9991000,16.5339000,"Prikraj Križevački = Prykray (Heller p.90; nr Križevci)",nominatim
1,Gornji Tkalec,45.9705000,16.4497000,"Gornji Tkalec = Chelysche/Chelycze (Heller p.17; nr Vrbovec/Križevci)",manual
1,Hlebine,46.1666667,16.9666667,"Hlebine = Ztruga/Ztrugha prope Capronczam (Heller p.96, Feletar; user-pin)",manual
1,Szilágyszentgyörgy,45.6591000,18.4179000,"Szentgyörgy of the Szilágy district (ad castrum Valpó) — district anchor, approx",manual
1,Račeša,45.3543445,17.2240133,"Račeša = Razossya (user-pinned)",manual
1,Donja Bukovica,45.6600000,17.7669444,"Donja Bukovica = Bakolcza (user-pinned)",manual
1,Tesnahege,45.3420000,17.1937000,"Tesnahege — fuzzy at Bijela Stijena (user)",manual
1,Erwencze,45.3981409,17.1249961,"Erwencze — fuzzy (user coord)",manual
3,Crnac,45.6927000,17.9383000,"Crnac = Chernecz (Salopek Bogavčić; suvremeni Crnac)",manual
1,Kovačevac,45.2657000,17.3547000,"Kovačevac = Kowachowcz (nr Nova Gradiška)",manual
1,Sloboština,45.2711000,17.2032000,"Sloboština = Zlobochyna/Zabadfalu (Okučani)",manual
1,Trnava,45.2661000,17.2850000,"Trnava = Thernawa (user-pinned)",manual
1,Vrhovci,45.2824000,17.3801000,"Vrhovci = Werhoucz — fuzzy at Cernik (user)",manual
1,Privlaka,45.2824000,17.3801000,"Privlaka = Priulaka — fuzzy at Cernik (user)",manual
1,Sinče,45.3036000,17.1113000,"Sinče/Svetačje district (=Zempche), novljanski core nr Rajić (approx)",manual
1,Trstenica,45.3200000,17.0320000,"Trstenica = Therzthenycze — Gradina kod Paklenice/Voćarice, Novska (tentative)",manual
1,Grebeno,45.7250000,17.0850000,"Grebeno/Grebenska area, Općina Veliki Grđevac (approx)",manual
1,Gatalovec,45.7120000,17.0560000,"Gatalovec = Gathalowcz, oko Velikog Grđevca (approx)",manual
1,Pavlovac,45.7118000,17.0671000,"Pavlovac = Zenthpal/Radowan (monograph + Pálosfalvi)",manual
1,Sesvete,45.6960000,17.0300000,"Sesvete/Svi Sveti = Omnium sanctorum, oko Velikog Grđevca (approx, offset)",manual
2,Završje,46.2161000,16.2711000,"Završje = Zawersye (user)",manual
2,Karlovec,46.2889000,16.6281000,"Karlovec = Karpowcz (user)",manual
1,Vaška,45.8000000,17.7333000,"Vaška = Waska Zygeth (user)",manual
1,Sasovac,45.7629000,16.9291000,"Sasovac=Zazowcz (Heller)",manual
1,Prugovac,45.9699075,17.1202283,"Prugovac=Progowcz",manual
1,Gornje Sredice,46.0349000,16.8192000,"Gornje Sredice=Zredysche",manual
1,Molve,46.1057000,17.0306000,"Molve=Molywa",manual
1,Međurić,45.4569000,16.9381000,"Međurić=Wasmegywrechye",manual
1,Međurača,45.7945000,16.8940000,"Međurača=Megereche",manual
1,Baničevec,45.9209000,16.2929000,"Baničevec=Bancz",manual
1,Strmec Ravenski,45.6700000,17.1000000,"Strmec Ravenski=Tremecz",manual
1,Mokrice Miholečke,46.0522000,16.3825000,"Mokrice Miholečke=Mokrycza",manual
1,Temerje,46.0250000,16.5500000,"Temerje=Themerye",manual
1,Topolovac,45.4605556,16.4358333,"Topolovac",manual
1,Gudovac,45.8811395,16.7846354,"Gudovac",manual
1,Veliki Kalnik,46.1332000,16.4644000,"Veliki Kalnik",manual
1,Brezovica Kalnička,46.1420000,16.4560000,"Brezovica Kalnička",manual
1,Babinac Ivanski,45.7495926,16.8120677,"Babinac Ivanski (Heller sweep)",manual
1,Gorica Miholečka,46.0540578,16.4253175,"Gorica Miholečka (Heller sweep)",manual
1,Kapela Ravenska,46.0282876,16.4289645,"Kapela Ravenska (Heller sweep)",manual
1,Prnjavor Lepavinski,46.1239088,16.6784270,"Prnjavor Lepavinski (Heller sweep)",manual
1,Graberje Ivaničko,45.7101594,16.4712034,"Graberje Ivaničko (Heller sweep)",manual
1,Begovača,45.6649511,16.8650982,"Begovača (Heller sweep)",manual
1,Javorovac,46.0478578,16.8973574,"Javorovac (Heller sweep)",manual
1,Palešnik,45.6364872,16.9776100,"Palešnik (Heller sweep)",manual
1,Orovac,45.8837762,16.9769859,"Orovac (Heller sweep)",manual
1,Brezovac,45.3849241,17.0651291,"Brezovac (Heller sweep)",manual
1,Prkos Ivanićki,45.7125481,16.4311853,"Prkos Ivanićki (Heller sweep)",manual
1,Prikraj Križevački,45.9991179,16.5339176,"Prikraj Križevački (Heller sweep)",manual
1,Rovci,46.0250415,16.3492964,"Rovci (Heller sweep)",manual
1,Rogoža,45.5487456,16.8619831,"Rogoža (Heller sweep)",manual
1,Opčevac,45.7280399,16.5571761,"Opčevac (Heller sweep)",manual
1,Žabno,45.9464805,16.6055861,"Žabno (Heller sweep)",manual
1,Zvekovac,45.8194598,16.5009602,"Zvekovac (Heller sweep)",manual
1,Selanec,46.0788490,16.4761055,"Selanec (Heller sweep)",manual
1,Žibrinovec,46.1016303,16.5230248,"Žibrinovec (Heller sweep)",manual
1,Zgališće,45.8327700,16.5474159,"Zgališće (Heller sweep)",manual
1,Zetkan,45.8211642,16.5415532,"Zetkan (Heller sweep)",manual
1,Žunci,45.9568877,16.4242631,"Žunci (Heller sweep)",manual
1,Gornja Rijeka,46.1097000,16.3924000,"Gornja Rijeka = Reka/Kis Kemlek (Heller)",manual
4,Kravarsko,45.5864987,16.0471926,"Kravarsko, Općina Kravarsko, Zagrebačka županija, Hrvatska",manual
4,Novigrad na Dobri,45.4719042,15.4437428,"Novigrad na Dobri, Općina Netretić, Karlovačka županija, Hrvatska",nominatim
4,Šimunovec,,,,nominatim
4,Šimunovec,45.8781,16.0911,"Šimunovec near Sesvete/Kašina (user coords)",manual
4,Gradec Pokupski,45.5479053,15.8695123,"Gradec Pokupski, Pisarovina, Zagrebačka (Gradacz+Jamnica)",manual
4,Doljani Žumberački,45.7164511,15.2914265,"Doljani Žumberački, Ozalj, Karlovačka (Heller/user)",manual
4,Brekunjevec,45.9180000,16.1650000,"Brekunjevec approx S of Moravče (Heller 1910, fuzzy)",manual
4,Hrastovica,45.3987583,16.2717361,"Hrastovica (county-4 sweep, Heller)",manual
4,Zdenci Brdovečki,45.8628953,15.7540367,"Zdenci Brdovečki (county-4 sweep, Heller)",manual
4,Brdovec,45.8692724,15.7622811,"Brdovec (county-4 sweep, Heller)",manual
4,Novaki Bistranski,45.8855037,15.8617381,"Novaki Bistranski (county-4 sweep, Heller)",manual
4,Stupnik,45.7465555,15.8434018,"Stupnik (county-4 sweep, Heller)",manual
4,Donja Pušća,45.9130219,15.7792389,"Donja Pušća (county-4 sweep, Heller)",manual
4,Zaprešić,45.8572728,15.8050436,"Zaprešić (county-4 sweep, Heller)",manual
4,Stenjevec,45.8025481,15.8857775,"Stenjevec (county-4 sweep, Heller)",manual
4,Jablanovec,45.8756514,15.8488998,"Jablanovec (county-4 sweep, Heller)",manual
4,Tržić,45.7143241,15.7296259,"Tržić (county-4 sweep, Heller)",manual
4,Stankovo,45.7116856,15.7002110,"Stankovo (county-4 sweep, Heller)",manual
4,Vranov Dol,45.7226908,15.6275766,"Vranov Dol (county-4 sweep, Heller)",manual
4,Podgorje Susedgradsko,45.8209845,15.8307946,"Podgorje Susedgradsko (county-4 sweep, Heller)",manual
4,Susedgrad,45.8209845,15.8307946,"Susedgrad (county-4 sweep, Heller)",manual
4,Trnava Oporovečka,45.8450000,16.0750000,"Trnava Oporovečka (county-4 sweep, Heller)",manual
4,Kluka,45.6070000,15.9810000,"Kluka (county-4 sweep, Heller)",manual
4,Berkuševina,45.2930000,15.9700000,"Berkuševina (county-4 sweep, Heller)",manual
4,Koyenik,45.7450000,15.7830000,"Koyenik (county-4 sweep, Heller)",manual
4,Posavje Susedgradsko,45.8209845,15.8307946,"Posavje Susedgradsko (county-4 sweep, Heller)",manual
4,Sveta Jelena Samoborska,45.8020000,15.7110000,"Sveta Jelena Samoborska (county-4 sweep, Heller)",manual
4,Omnium Sanctorum kod Popovca,45.8470000,16.1700000,"Omnium Sanctorum kod Popovca (county-4 sweep, Heller)",manual
4,Hrastina Samoborska,45.8074167,15.7398733,"Hrastina Samoborska (county-4 sweep, Heller)",manual
4,Zamersje kod Zaprešića,45.8572728,15.8050436,"Zamersje kod Zaprešića (county-4 sweep, Heller)",manual
4,Vranov Dol,45.7250,15.6319,"Vranov Dol kod Plešivice, Jastrebarsko (user coords)",manual
1,Đurđevac,46.0410468,17.0678562,"Đurđevac (dj->đ fix, county-1)",manual
1,Đurđic,46.0027595,16.5846866,"Đurđic (dj->đ fix, county-1)",manual
1,Međurača,45.7945307,16.8940401,"Međurača (dj->đ fix, county-1)",manual
1,Veliki Grđevac,45.7515565,17.0497322,"Veliki Grđevac (dj->đ fix, county-1)",manual
1,Dijakovac,45.7006,17.3514,"Dijakovac, Grubišno Polje (user coords)",manual
4,Dužica,45.5381486,16.2364540,"Dužica (county-4 sweep)",manual
4,Pribić,45.6628615,15.5320867,"Pribić (county-4 sweep)",manual
4,Brest Pokupski,45.4532035,16.2560801,"Brest Pokupski (county-4 sweep)",manual
4,Šenkovec,45.8903120,15.6949610,"Šenkovec (county-4 sweep)",manual
4,Jezero Posavsko,45.6346553,16.3117931,"Jezero Posavsko (county-4 sweep)",manual
4,Opatovina,45.8158883,15.9773457,"Opatovina (county-4 sweep)",manual
4,Stermec kod Pribića,45.6628615,15.5320867,"Stermec kod Pribića (county-4 sweep)",manual
4,Jastrebarski Vrh,45.6700000,15.6500000,"Jastrebarski Vrh (county-4 sweep)",manual
4,Omelja kod Marče,45.7200000,16.3500000,"Omelja kod Marče (county-4 sweep)",manual
4,Lekanec kod Lukavca,45.6850000,16.0700000,"Lekanec kod Lukavca (county-4 sweep)",manual
4,Ladomer kod Jastrebarskog,45.6700000,15.6500000,"Ladomer kod Jastrebarskog (district/institution, fuzzy)",manual
4,Hruševac kod Topuskog,45.2930000,15.9700000,"Hruševac kod Topuskog (district/institution, fuzzy)",manual
4,Zagreb (Kaptol),45.8140000,15.9790000,"Zagreb (Kaptol) (district/institution, fuzzy)",manual
1,Finčevec,46.0983830,16.4273423,"Finčevec (miss-recovery sweep)",manual
1,Grahovljani,45.4929786,17.2552754,"Grahovljani (miss-recovery sweep)",manual
3,Budrovac,45.9846315,17.0567113,"Budrovac (miss-recovery sweep)",manual
4,Lukavec Turopoljski,45.7011134,15.9936241,"Lukavec Turopoljski (miss-recovery sweep)",manual
2,Varaždinske Toplice,46.2092637,16.4211576,"Varaždinske Toplice (miss-recovery sweep)",manual
4,Suhodol Zelinski,45.9266474,16.2173760,"Suhodol Zelinski (miss-recovery sweep)",manual
1,Karlovec Ludbreški,46.2876860,16.6287750,"Karlovec Ludbreški (miss-recovery sweep)",manual
1,Kloštar Podravski,45.9736940,17.1663312,"Kloštar Podravski (county-1 Heller sweep)",manual
1,Vaška,45.8154349,17.6662543,"Vaška (county-1 Heller sweep)",manual
