place_id,group_key,canonical_name,modern_place,needs_review
3191,vasmegivrecie,Wasmegywrechye,Medjurača
3231,verhovc,Werhoucz,Vrhovec Rakovečki i NE
3233,verhovc,Werhoucz,Vrhovec Rakovečki i NE
3352,vzmovc,Wzmowcz,Kusanovec
3391,vzmovc,Wzmowcz,Kusanovec
3385,vivdvar,Wywdwar,Pašijan
3387,vivdvar,Wywdwar,Pašijan
3483,zelce,Zelcze,Novoselec
3484,zelce,Zelcze,Novoselec
3485,zelce,Zelcze,Novoselec
3557,zentjacab,Zenth Jacab,Sv. Jakob
3559,zentjacab,Zenth Jacab,Sv. Jakob
3560,zentjacab,Zenth Jacab,Sv. Jakob
3562,zentkerest,Zenth Kerest,KRIŽ
3564,zentkerest,Zenth Kerest,KRIŽ
3616,zentkerest,Zenth Kerest,KRIŽ
3567,zentkiral,Zenthkyral,Hercegovac
3617,zentkiral,Zenthkyral,Hercegovac
3578,zentmicael,Zenth Michael,MIHOLEC
3713,zloboda,Zloboda,Zloboda
2485,podbresie,Podbresye,Čepelovac
2487,podbresie,Podbresye,Čepelovac
2489,podbresie,Podbresye,Čepelovac
2490,podbresie,Podbresye,Čepelovac
2491,podbresie,Podbresye,Čepelovac
2555,popvd,Popwd,Bršljanica
2574,prasnica,Prasnycza,Zdenčac
2575,prasnica,Prasnycza,Zdenčac
2576,prasnica,Prasnycza,Zdenčac
2578,prasnica,Prasnycza,Zdenčac
2627,prikrai,Prykray,Djurdjevac
2632,priztavc,Pryztawcz,"RAVEN,"
2633,priztavc,Pryztawcz,"RAVEN,"
2955,svmecec,Swmechecz,Osek
2958,svistovc,Swystowcz,Klokočevac
3088,tvlova,Twlowa,Pavlin
3119,tvlova,Twlowa,Pavlin
3184,varalia,Warallya,Moslavina
3185,varalia,Warallya,Moslavina
3228,verh,Werh,Celine
3337,vratisinc,Wratisincz,Hercegovac
3338,vratisinc,Wratisincz,Hercegovac
3339,vratisinc,Wratisincz,Hercegovac
3574,zentmargit,Zenthmargith,Medjurača
3629,zentmargit,Zenthmargith,Medjurača
3062,toplicensis,Thoplicensis,Varaždinske Toplice
3207,velkovc,Welkowcz,Jalkovec
3208,velkovc,Welkowcz,Jalkovec
19,alsogerzence,Also Gerzencze,Donja Gračenica
27,alsogerzence,Also Gerzencze,Donja Gračenica
28,alsoizdenc,Also Izdencz,Donji Zdenci
2138,naggara,Nagh Gara,Velika Gora
2140,naggara,Nagh Gara,Velika Gora
2201,novakovc,Nowakowcz,CERJE
2202,novakovc,Nowakowcz,CERJE
2264,omilia,Omylya,Omillia
2270,omilia,Omylya,Omillia
2271,omilia,Omylya,Omillia
2272,omilia,Omylya,Omillia
2648,piskopovci,Pyskopowczy,Biškupec Zelinski
2749,rieka,Ryeka,Reka
2814,rieka,Ryeka,Reka
2921,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2923,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2968,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2970,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2972,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2974,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2975,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2976,simvnovc,Simwnowcz,Šimunčevec Šimunovec
2931,sosomberk,Sosomberk,Sušobreg
2933,sosomberk,Sosomberk,Sušobreg
2934,sosomberk,Sosomberk,Sušobreg
2935,sosomberk,Sosomberk,Sušobreg
3007,ternovc,Thernowcz,Markuševačka Trnava
3008,ternovc,Thernowcz,Markuševačka Trnava
3042,ternovc,Thernowcz,Markuševačka Trnava
3072,topozka,Thopozka,Topusko
3089,tvran,Thwran,Turanj
3116,tvran,Thwran,Turanj
3094,tvropolia,Thwropolia,Turopolje
3141,vicvslatinorvm,Vicus Latinorum,Laška ulica (Zagreb)
3156,vrasilaz,Wrasylaz,Laz Bistrički
3326,vrasilaz,Wrasylaz,Laz Bistrički
3327,vrasilaz,Wrasylaz,Laz Bistrički
3328,vrasilaz,Wrasylaz,Laz Bistrički
3329,vrasilaz,Wrasylaz,Laz Bistrički
3330,vrasilaz,Wrasylaz,Laz Bistrički
3331,vrasilaz,Wrasylaz,Laz Bistrički
3332,vrasilaz,Wrasylaz,Laz Bistrički
3333,vrasilaz,Wrasylaz,Laz Bistrički
3341,vrasilaz,Wrasylaz,Laz Bistrički
3342,vrasilaz,Wrasylaz,Laz Bistrički
3202,velesevc,Welessewcz,Veleševec
3203,velesevc,Welessewcz,Veleševec
3204,velesevc,Welessewcz,Veleševec
3209,velesevc,Welessewcz,Veleševec
3210,velesevc,Welessewcz,Veleševec
3232,verhovc2,Werhowch,Vrhovac
3234,verhovc2,Werhowch,Vrhovac
3792,ztavetici,Zthawethichy,SLAVETIĆ
3824,zvhodol,Zwhodol,Suhodol Zeli
3832,zvhodol,Zwhodol,Suhodol Zeli
3859,zitec,Zythecz,Sisak Sisek
2022,miholia,Myholya,LETOVANIĆ
2023,miholia,Myholya,LETOVANIĆ
2083,miholia,Myholya,LETOVANIĆ
2090,miholia,Myholya,LETOVANIĆ
2089,miholnia,Myholnya,LETOVANIĆ
2422,persinovc,Persynowcz,KOBILIĆ
2499,podgradie,Podgradie,Blinja
2660,radmanci,Radmanczy,BUKOVŠĆAK
2661,radmanci,Radmanczy,BUKOVŠĆAK
2772,radmanci,Radmanczy,BUKOVŠĆAK
3024,tasolc,Thassolcz,BEDENICA
3075,tosevci,Thossewczy,BEDENICA
198,berkisevina,Berkyssewyna,Brkiševina
199,berkisevina,Berkyssewyna,Brkiševina
200,berkisevina,Berkyssewyna,Brkiševina
201,berkisevina,Berkyssewyna,Brkiševina
202,berkisevina,Berkyssewyna,Brkiševina
204,berkisevina,Berkyssewyna,Brkiševina
205,berkisevina,Berkyssewyna,Brkiševina
206,berkisevina,Berkyssewyna,Brkiševina
2452,petrovina,Petrowyna,Petrovina,1
2461,petrovina,Petrowyna,Petrovina,1
2546,poliana,Polyana,Poljana
3758,zopia,Zopya,Sopje
2495,podgoria,Podgorya,Sveta Jana
3420,zalatnok,Zalathnok,Slatina
3421,zalatnok,Zalathnok,Slatina
3690,zalatnok,Zalathnok,Slatina
139,bela,Bela,Bijela
142,bela,Bela,Bijela
2,abatia,Abbatia,Opatija Opatovina Topusko
84,bapca,Bapcha,Babča
85,bapca,Bapcha,Babča
86,bapca,Bapcha,Babča
109,bapca,Bapcha,Babča
711,dobrava,Dobrawa,Dubrava Samoborska Zagrebačka Dubrava
722,doliane,Dolyane,Dolanski Jarak
723,doliane,Dolyane,Dolanski Jarak
724,doliane,Dolyane,Dolanski Jarak
725,doliane,Dolyane,Dolanski Jarak
728,doliane,Dolyane,Dolanski Jarak
729,doliane,Dolyane,Dolanski Jarak
730,doliane,Dolyane,Dolanski Jarak
955,gerec,Gerecz,Gradec (Zagreb)
1315,jendrasevc,Jendrassewcz,Andraševec
1316,jendrasevc,Jendrassewcz,Andraševec
1383,jendrasevc,Jendrassewcz,Andraševec
1323,jarebic,Jarebych,Jerebić
1324,jarebic,Jarebych,Jerebić
1401,kalim,Kalym,Kal inje
1412,kamenie,Kamenie,Kamanje
1466,klvka,Klwka,Kluka
1513,konscica,Konschycza,Konšcica
1514,konscica,Konschycza,Konšcica
1867,lvsie,Lwsye,Lusje
1351,jaztrebinzkiverh,Jaztrebynzkywerh,Pokupske
1357,jaztrebinzkiverh,Jaztrebynzkywerh,Pokupske
1358,jaztrebinzkiverh,Jaztrebynzkywerh,Pokupske
2349,ovar,Owar,Starigrad
2350,ovaradcapronca,Owar ad Caproncza,Starigrad
2351,ovaradcapronca,Owar ad Caproncza,Starigrad
2352,ovarvaivodatvs,Owar-waywodatus,Starigrad
552,cetertekhel,Chethertekhel,Četvrtkovac
541,ceroberdo,Chero berdo,Cerovo brdo
542,cerovoberdo,Cherowoberdo,Cerovo brdo
791,dvgiverh,Dwgy Werh,Dugi vrh
875,felsevsoplonca,Felsew Soploncza,Gornja Stupčanica
876,felsevsoplonca,Felsew Soploncza,Gornja Stupčanica
877,felsevsoplonca,Felsew Soploncza,Gornja Stupčanica
904,felsevsoplonca,Felsew Soploncza,Gornja Stupčanica
879,felsevtotvsevina,Felsew Totusewyna,Topolovac
880,felsevtotvsevina,Felsew Totusewyna,Topolovac
1665,kvpcanoz,Kwpchanoz,Kupinec
33,alsosoplonca,Also Soploncza,Gornja Stupčanica
37,alsototvsevina,Also Totusewyna,Topolovac
101,bakvaspisic,Bakwa,Špišić Bukovica
3222,virovitica,Wereucze,Virovitica
3223,virovitica,Wereucze,Virovitica
3224,virovitica,Wereucze,Virovitica
3225,virovitica,Wereucze,Virovitica
3226,virovitica,Wereucze,Virovitica
3227,virovitica,Wereucze,Virovitica
2927,soplonca,Soploncza,Gornja Stupčanica
594,gricz,Civitas Montis Grecensis Zagrabiensis,Zagreb - Grič
595,gricz,Civitas Montis Grecensis Zagrabiensis,Zagreb - Grič
3414,gricz,Civitas Montis Grecensis Zagrabiensis,Zagreb - Grič
3415,gricz,Civitas Montis Grecensis Zagrabiensis,Zagreb - Grič
3416,gricz,Civitas Montis Grecensis Zagrabiensis,Zagreb - Grič
2429,pesthenye,Pesthenye,Pištana
2430,pesthenye,Pesthenye,Pištana
2431,pesthenye,Pesthenye,Pištana
2432,pesthenye,Pesthenye,Pištana
2061,moslavina,Monozlo,Moslavina
2062,moslavina,Monozlo,Moslavina
2063,moslavina,Monozlo,Moslavina
2064,moslavina,Monozlo,Moslavina
2065,moslavina,Monozlo,Moslavina
674,darnocz,Darnocz cum pertinenciis,Slatinski Drenovac
676,darnocz,Darnocz cum pertinenciis,Slatinski Drenovac
677,darnocz,Darnocz cum pertinenciis,Slatinski Drenovac
678,darnocz,Darnocz cum pertinenciis,Slatinski Drenovac
679,darnocz,Darnocz cum pertinenciis,Slatinski Drenovac
3543,zenthersebeth,Zenthersebeth,Jugovac,1
3607,zenthersebeth,Zenthersebeth,Jugovac,1
3077,thothwsewyna,Thothwsewyna,Topolovac,
3100,thothwsewyna,Thothwsewyna,Topolovac,
2928,soproncha,Soproncha,Gornja Stupčanica,
2929,soproncha,Soproncha,Gornja Stupčanica,
2930,soproncha,Soproncha,Gornja Stupčanica,
34,alsosoproncha,Also Soproncha,Gornja Stupčanica,
35,alsosoproncha,Also Soproncha,Gornja Stupčanica,
66,alsosoproncha,Also Soproncha,Gornja Stupčanica,
984,gorbonwkopp,Gorbonwk-oppidum cum pertinentiis,Kloštar Podravski,
985,gorbonwkopp,Gorbonwk-oppidum cum pertinentiis,Kloštar Podravski,
989,gorbonwkopp,Gorbonwk-oppidum cum pertinentiis,Kloštar Podravski,
991,gorbonwkfew,Gorbonwkfew ad Zenth Gergwara,Kloštar Podravski,

3657,zerdahel,Zerdahel,Gornji Sređani,
2394,pasthincz,Pasthincz,Pastyinc,1
219,berzewcze,Berzewcze,Brezovica Gradina
3813,ztreza,Ztreza,Streza
352,brezewczepert,Brezewcze cum pertinentiis,Brezovica Gradina,1
218,berzewczprov,Berzewcz-provincia inferior,Brezovica Gradina,1
220,berzewczprov,Berzewcz-provincia inferior,Brezovica Gradina,1
907,fejerko,Feyrkew-waywodatus cum pertinentiis,Bijela Stijena,1
906,fejerko2,Feyerkew,Bijela Stijena,1
3848,szilagy,Zylag-wayvodatus,Valpovo,1
3851,szilagy,Zylag-wayvodatus,Valpovo,1
3852,szilagyinf,Zylagh-waywodatus inferior ad castrum Valpo,Valpovo,1
3853,szilagyinf,Zylagh-waywodatus inferior ad castrum Valpo,Valpovo,1
3445,szavamellek,Zavamelleky,Szávamellék,1
3447,szavamellek,Zavamelleky,Szávamellék,1
3449,szavamellek,Zavamelleky,Szávamellék,1
3448,szavamellek2,Zawamelleke ad Monozlo,Szávamellék,1
2410,zerdahel,Zerdahel,Gornji Sređani
939,gordova,Gardowa,Grđevac
3643,zenthpetherkapr,Zenthpether ad Kaproncza,Peteranec
207,bersanczkapr,Bersancz ad Kaproncza,Brežanec
343,bersanczkapr,Bersancz ad Kaproncza,Brežanec
3465,zdenchekapr,Zdenchec ad Kaproncza,Zdenček,1
3473,zdenchekapr,Zdenchec ad Kaproncza,Zdenček,1
41,alsozemche,Also Zemche,Novska,1
42,alsozemche,Also Zemche,Novska,1
863,felsezemche,Felsew Zemche,Novska,1
882,felsezemche,Felsew Zemche,Novska,1
883,felsezemche,Felsew Zemche,Novska,1
2406,pekercz,Pekercz,Pakrac
3854,zyrch,Zyrch,Sirač
1770,lesnekheg,Lesnekheg,Lještani
2004,megwrechyeopp,Megwrechye-oppidum,Međurić
2163,narth,Narth,Narta,1
3845,zygeth,Zygeth,Sziget,1
3568,zenthlaczlo,Zenth Laczlo,Ladislav Sokolovački,1
2611,prykray,Prykray ad Zenth Gergwara,Prikraj Križevački
2629,prykray,Prykray ad Zenth Gergwara,Prikraj Križevački
504,chelycze,Chelycze,Gornji Tkalec,1
505,chelycze,Chelycze,Gornji Tkalec,1
653,chelycze,Chelycze,Gornji Tkalec,1
3801,ztruga,Ztruga,Hlebine,1
3802,ztruga,Ztruga,Hlebine,1
3814,ztruga,Ztruga,Hlebine,1
3816,ztruga,Ztruga,Hlebine,1
3847,zylagzenthgyergh,Zylagh Zenthgyergh,Szilágyszentgyörgy,1
3850,zylagzenthgyergh,Zylagh Zenthgyergh,Szilágyszentgyörgy,1
2725,razossya,Razossya,Račeša
98,bakolczazygeth,Bakolcza Zygeth,Donja Bukovica
3009,tesnahege,Tesnahege,Tesnahege,1
849,erwencze,Erwencze,Erwencze,1
715,dobrokychya,Dobrokychya,Dobra Kuća
3121,twtwsewynainf,Twtwsewyna inferior,Topolovac
526,chernecz3,Chernecz,Crnac
527,chernecz3,Chernecz,Crnac
1572,kowachowcz,Kowachowcz,Kovačevac
3710,zlobochyna,Zlobochyna,Sloboština
3711,zlobochyna,Zlobochyna,Sloboština
3718,zlobochyna,Zlobochyna,Sloboština
3037,thernawa,Thernawa,Trnava
3231,werhoucz,Werhoucz,Vrhovci,1
3233,werhoucz,Werhoucz,Vrhovci,1
2613,priulaka,Priulaka,Privlaka,1
3507,zempche,Zempche,Sinče,1
3508,zempche,Zempche,Sinče,1
3056,therzthenycze,Therzthenycze,Trstenica,1
3057,therzthenycze,Therzthenycze,Trstenica,1
3589,zenthpal,Zenthpal,Pavlovac
3640,zenthpal,Zenthpal,Pavlovac
2266,sesvetegrdjevac,Omnii Sancti (Svi Sveti Sesvete),Sesvete,1
3452,zawersye,Zawersye,Završje,1
1435,karpowcz,Karpowcz,Karlovec,1
3189,waskazygeth,Waska Zygeth,Vaška
3454,zazowcz,Zazowcz,Sasovac
2618,progowcz,Progowcz,Prugovac
3770,zredysche,Zredysche,Gornje Sredice
3771,zredysche,Zredysche,Gornje Sredice
2057,molywa,Molywa,Molve
3191,wasmegywrechye,Wasmegywrechye,Međurić
1998,megereche,Megereche cum provincia,Međurača
102,bancz,Bancz,Baničevec,1
103,bancz,Bancz,Baničevec,1
3083,tremecz,Tremecz,Strmec Ravenski,1
3110,tremecz,Tremecz,Strmec Ravenski,1
2051,mokrycza,Mokrycza,Mokrice Miholečke
3027,themerye,Themerye,Temerje,1
36,alsothothwssewyna,Also Thothwssewyna,Topolovac
1230,infervaska,Inferior Vaska,Vaška
1231,infervaska,Inferior Vaska,Vaška
3188,waskainferdyt,Waska Inferior Dytrowcz,Vaška
1102,gwdowczpert,Gwdowcz cum pertinentis,Gudovac
1407,kamechecz,Kamechecz ad Nagh Kemlek,Veliki Kalnik,1
1410,kamechecz,Kamechecz ad Nagh Kemlek,Veliki Kalnik,1
1411,kamechecz,Kamechecz ad Nagh Kemlek,Veliki Kalnik,1
358,brezoychakemlek,Brezoycha ad Nagh Kemlek,Brezovica Kalnička,1
89,babynschynakoren_h,Babynschyna  Koren,Babinac Ivanski
90,babynschynakoren_h,Babynschyna  Koren,Babinac Ivanski
106,banowczgorycza_h,Banowcz  Gorycza,Gorica Miholečka
272,bobowyczakapolna_h,Bobowycza  Kapolna,Kapela Ravenska
273,bobowyczakapolnaot_h,Bobowycza  Kapolna  Othok  Jemryhowcz,Kapela Ravenska
607,corpuschristiinpro_h,Corpus Christi in Prodauiz,Prnjavor Lepavinski
1023,graberya_h,Graberya,Graberje Ivaničko
1024,graberya_h,Graberya,Graberje Ivaničko
1161,hothowa_h,Hothowa,Begovača
1335,jawroch_h,Jawroch,Javorovac
2013,mellesowczpalychna_h,Mellesowcz  Palychna,Palešnik
2070,mosynyameglecz_h,Mosynya  Meglecz,Orovac
2268,omniisanctiinproda_h,Omnii Sancti in Prodauiz,Prnjavor Lepavinski
2381,palychnazenthpeter_h,Palychna Zenthpeter  Gradysthe,Palešnik
2400,pawlochanczbrezowc_h,Pawlochancz  Brezowcz,Brezovac
2612,pristawcz_h,Pristawcz,Prkos Ivanićki
2631,pristawcz_h,Pristawcz,Prkos Ivanićki
2627,prykray_h,Prykray,Prikraj Križevački
2696,ramachawelgh_h,Ramachawelgh,Rovci
2697,ramachawelgh_h,Ramachawelgh,Rovci
2775,rogozna_h,Rogozna,Rogoža
2843,sancteanna_h,Sancte Anna,Opčevac
2849,sanctimartiniadzal_h,Sancti Martini-ad Zalathnok,Žabno
3476,zekowcz_h,Zekowcz,Zvekovac
3662,zekowcz_h,Zekowcz,Zvekovac
3494,zelyanpathak_h,Zelyan  Pathak,Selanec
3496,zelyanpathak_h,Zelyan  Pathak,Selanec
3497,zelyanczsybrynowcz_h,Zelyancz  Sybrynowcz,Žibrinovec
3511,zeyanahrazthya_h,Zeyanahrazthya,Zgališće
3669,zeyanahrazthya_h,Zeyanahrazthya,Zgališće
3670,zeyanahrazthya_h,Zeyanahrazthya,Zgališće
3712,zlobochynazwybowcz_h,Zlobochyna  Zwybowcz,Zetkan
3830,zwhodol_h,Zwhodol,Žunci
3844,zwzicha_h,Zwzicha,Žunci
2750,rekakyskemlek,Reka cum pertinetiis Kys Kemlek,Gornja Rijeka
2751,rekakyskemlek,Reka cum pertinetiis Kys Kemlek,Gornja Rijeka
2921,simunovec,Simwnowcz,Šimunovec
2923,simunovec,Simwnowcz,Šimunovec
2968,simunovec,Simwnowcz,Šimunovec
2970,simunovec,Simwnowcz,Šimunovec
2972,simunovec,Simwnowcz,Šimunovec
2974,simunovec,Simwnowcz,Šimunovec
2975,simunovec,Simwnowcz,Šimunovec
2976,simunovec,Simwnowcz,Šimunovec
619,kravarsko,Crawarzka,Kravarsko
2187,novigraddobri,Nowygrad,Novigrad na Dobri
2193,novigraddobri,Nowygrad,Novigrad na Dobri
2194,novigraddobri,Nowygrad,Novigrad na Dobri
2207,novigraddobri,Nowygrad,Novigrad na Dobri
2209,novigraddobri,Nowygrad,Novigrad na Dobri
2211,novigraddobri,Nowygrad,Novigrad na Dobri
373,brekunjevec,Brokwnowcz,Brekunjevec,1
374,brekunjevec,Brokwnowcz,Brekunjevec,1
375,brekunjevec,Brokwnowcz,Brekunjevec,1
377,brekunjevec,Brokwnowcz,Brekunjevec,1
379,brekunjevec,Brokwnowcz,Brekunjevec,1
1037,gradecpokupski,Gradacz Jampnycza,Gradec Pokupski,
1038,gradecpokupski,Gradacz Jampnycza,Gradec Pokupski,
722,doljanizumb,Dolyane,Doljani Žumberački,
723,doljanizumb,Dolyane,Doljani Žumberački,
724,doljanizumb,Dolyane,Doljani Žumberački,
725,doljanizumb,Dolyane,Doljani Žumberački,
728,doljanizumb,Dolyane,Doljani Žumberački,
729,doljanizumb,Dolyane,Doljani Žumberački,
730,doljanizumb,Dolyane,Doljani Žumberački,
1177,hrastovica,Hrastovica cum pertinentiis,Hrastovica,
1178,hrastovica,Hrastovica cum pertinentiis,Hrastovica,
1188,hrastovica,Hrastovica cum pertinentiis,Hrastovica,
2185,zdencibrd,Nouigrad Zdenchecz,Zdenci Brdovečki,
2208,zdencibrd,Nouigrad Zdenchecz,Zdenci Brdovečki,
2210,zdencibrd,Nouigrad Zdenchecz,Zdenci Brdovečki,
2186,zdencibrd2,Nouigrad Zdenchecz Jezero Martinzkawez,Zdenci Brdovečki,
192,ssg_brdovec,Zomzedwara-castrum Berdowcz,Brdovec,
193,ssg_brdovec,Zomzedwara-castrum Berdowcz,Brdovec,
3726,ssg_brdovec,Zomzedwara-castrum Berdowcz,Brdovec,
3737,ssg_brdovec,Zomzedwara-castrum Berdowcz,Brdovec,
2197,ssg_novaki,Zomzedwara-castrum Nowak,Novaki Bistranski,
2199,ssg_novaki,Zomzedwara-castrum Nowak,Novaki Bistranski,
3727,ssg_novaki,Zomzedwara-castrum Nowak,Novaki Bistranski,
3743,ssg_novaki,Zomzedwara-castrum Nowak,Novaki Bistranski,
2948,ssg_stupnik,Zomzedwara-castrum Ztopnyk,Stupnik,
3732,ssg_stupnik,Zomzedwara-castrum Ztopnyk,Stupnik,
3753,ssg_stupnik,Zomzedwara-castrum Ztopnyk,Stupnik,
3804,ssg_stupnik,Zomzedwara-castrum Ztopnyk,Stupnik,
3806,ssg_stupnik,Zomzedwara-castrum Ztopnyk,Stupnik,
3729,ssg_pusca,Zomzedwara-castrum Pwscha,Donja Pušća,
3747,ssg_pusca,Zomzedwara-castrum Pwscha,Donja Pušća,
3748,ssg_pusca,Zomzedwara-castrum Pwscha,Donja Pušća,
3749,ssg_pusca,Zomzedwara-castrum Pwscha,Donja Pušća,
3730,ssg_zapresic,Zomzedwara-castrum Zaprezechye,Zaprešić,
3750,ssg_zapresic,Zomzedwara-castrum Zaprezechye,Zaprešić,
3751,ssg_zapresic,Zomzedwara-castrum Zaprezechye,Zaprešić,
3731,ssg_stenjevec,Zomzedwara-castrum Ztenyowcz,Stenjevec,
3752,ssg_stenjevec,Zomzedwara-castrum Ztenyowcz,Stenjevec,
3738,ssg_jablanovec,Zomzedwara-castrum Judiacti Podgorya villa Nowak Jablanowcz,Jablanovec,
3739,ssg_jablanovec,Zomzedwara-castrum Judiacti Podgorya villa Nowak Jablanowcz,Jablanovec,
3741,ssg_jablanovec,Zomzedwara-castrum Judiacti Podgorya villa Nowak Jablanowcz,Jablanovec,
3054,trzic_okic,Thersych ad Okych,Tržić,
3783,stankovo_okic,Zthankowo ad Okych,Stankovo,
786,vranovdol,Dworany,Vranov Dol,
802,vranovdol,Dworany,Vranov Dol,
3728,ssg_podgorje,Zomzedwara-castrum Podgoria,Podgorje Susedgradsko,1
3744,ssg_podgorje,Zomzedwara-castrum Podgoria,Podgorje Susedgradsko,1
3745,ssg_podgorje,Zomzedwara-castrum Podgoria,Podgorje Susedgradsko,1
3746,ssg_podgorje,Zomzedwara-castrum Podgoria,Podgorje Susedgradsko,1
3740,ssg_domena,Zomzedwara-castrum Judicati Ztenyowcz Ztopnyk Nowak Zapreszeche Berdowcz Pwscha,Susedgrad,1
3742,ssg_domena,Zomzedwara-castrum Judicati Ztenyowcz Ztopnyk Nowak Zapreszeche Berdowcz Pwscha,Susedgrad,1
3038,trnava_opor,Thernawa Nowaki,Trnava Oporovečka,1
1472,kluka_pok,Klywka Kowachewcz,Kluka,1
1473,kluka_pok,Klywka Kowachewcz,Kluka,1
203,berkusevina,Berkwssewyna Pokwpya ad Thopozka-cum pertinentiis,Berkuševina,1
1574,koyenyk_a,Koyenyk Sythny Othok Koznycza Zelnycza,Koyenik,1
1575,koyenyk_b,Koyenyk-judicatus Koznycza,Koyenik,1
874,posavje_ssg,Felsew Pozawye Zablathye,Posavje Susedgradsko,1
80,zentilona,Atthak Zenth Ilona apud Zamobor,Sveta Jelena Samoborska,1
82,zentilona,Atthak Zenth Ilona apud Zamobor,Sveta Jelena Samoborska,1
83,zentilona,Atthak Zenth Ilona apud Zamobor,Sveta Jelena Samoborska,1
2121,mindzent,Myndzenth,Omnium Sanctorum kod Popovca,1
1172,hrascina_a,Hraschyna ad Greben cum pertinentiis,Hrastina Samoborska,1
1173,hrascina_b,Hraschyna in pertinentiis Greben,Hrastina Samoborska,1
3422,zamersye,Zamersye,Zamersje kod Zaprešića,1
3423,zamersye,Zamersye,Zamersje kod Zaprešića,1
3424,zamersye,Zamersye,Zamersje kod Zaprešića,1
3425,zamersye,Zamersye,Zamersje kod Zaprešića,1
3426,zamersye,Zamersye,Zamersje kod Zaprešića,1
3427,zamersye,Zamersye,Zamersje kod Zaprešića,1
3428,zamersye,Zamersye,Zamersje kod Zaprešića,1
3429,zamersye,Zamersye,Zamersje kod Zaprešića,1
3430,zamersye,Zamersye,Zamersje kod Zaprešića,1
182,djurdjevac_a,Belywdowcz,Đurđevac,
657,djurdjevac_b,Czerowycza Zentiwan,Đurđevac,
659,djurdjevac_b,Czerowycza Zentiwan,Đurđevac,
1134,djurdjic_a,Hemowcz,Đurđic,
1717,djurdjic_b,Labasowcz,Đurđic,
1718,djurdjic_b,Labasowcz,Đurđic,
3574,medjuraca,Zenthmargith,Međurača,
3629,medjuraca,Zenthmargith,Međurača,
734,grdjevac_a,Domankwsowcz,Veliki Grđevac,1
735,grdjevac_a,Domankwsowcz,Veliki Grđevac,1
736,grdjevac_a,Domankwsowcz,Veliki Grđevac,1
1256,grdjevac_b,Iwelowcz,Veliki Grđevac,1
1538,grdjevac_c,Korbawa,Veliki Grđevac,1
1589,grdjevac_d,Kozolowcz,Veliki Grđevac,1
765,dijakovac,Drasowch,Dijakovac,
768,dijakovac,Drasowch,Dijakovac,
769,dijakovac,Drasowch,Dijakovac,
770,dijakovac,Drasowch,Dijakovac,
2643,dusica_a,Pwztha Dwsycza,Dužica,
2644,dusica_b,Pwztha Dwsycza Hergoychy ad Hrazthowycza pertinentes,Dužica,
1146,dusica_c,Hergowicza Pwzta Dwsa,Dužica,
2621,pribic,Prybychy,Pribić,
362,brest_a,Brezth,Brest Pokupski,
367,brest_b,Brezthye,Brest Pokupski,
2913,senkovec,Zenkowcz,Šenkovec,
3514,senkovec,Zenkowcz,Šenkovec,
3515,senkovec,Zenkowcz,Šenkovec,
1388,jezero,Jezero,Jezero Posavsko,
2277,opatovina,Oppathowyna,Opatovina,1
2289,opatovina,Oppathowyna,Opatovina,1
3793,stermec,Zthermecz,Stermec kod Pribića,1
1351,jastrebvrh,Jaztrebynzkywerh,Jastrebarski Vrh,1
1357,jastrebvrh,Jaztrebynzkywerh,Jastrebarski Vrh,1
1358,jastrebvrh,Jaztrebynzkywerh,Jastrebarski Vrh,1
2264,omelya_a,Omylya,Omelja kod Marče,1
2270,omelya_a,Omylya,Omelja kod Marče,1
2271,omelya_a,Omylya,Omelja kod Marče,1
2272,omelya_a,Omylya,Omelja kod Marče,1
2261,omelya_b,Omelye,Omelja kod Marče,1
2263,omelya_b,Omelye,Omelja kod Marče,1
2260,omelya_c,Omelya,Omelja kod Marče,1
2262,omelya_c,Omelya,Omelja kod Marče,1
1747,lekanucz,Lekanucz ad Lwkawcz,Lekanec kod Lukavca,1
1721,ladomercz,Ladomercz,Ladomer kod Jastrebarskog,1
1722,ladomercz,Ladomercz,Ladomer kod Jastrebarskog,1
1723,ladomercz,Ladomercz,Ladomer kod Jastrebarskog,1
1725,ladomercz,Ladomercz,Ladomer kod Jastrebarskog,1
1726,ladomercz,Ladomercz,Ladomer kod Jastrebarskog,1
1727,ladomercz,Ladomercz,Ladomer kod Jastrebarskog,1
1199,hrusovec_top,Hrwssowcz,Hruševac kod Topuskog,1
1203,hrusovec_top,Hrwssowcz,Hruševac kod Topuskog,1
1205,hrusovec_top,Hrwssowcz,Hruševac kod Topuskog,1
1206,hrusovec_top,Hrwssowcz,Hruševac kod Topuskog,1
1207,hrusovec_top,Hrwssowcz,Hruševac kod Topuskog,1
833,eccl_zg,Ecclesia Zagrabiensis,Zagreb (Kaptol),1
919,fincevec_a,Fychowcz,Finčevec,
923,fincevec_b,Fynchewcz,Finčevec,
618,grahovljani_a,Crawaryna,Grahovljani,
